slab,tile,gz,gy,gx,local_id,global_id,thickness_vox,tile_median_vox,ratio,n_ids_in_run,kind
z2240,tile_y1344_x1792,2333,1713,2182,345,127086,8.5,3.0,2.83,1,fused
z2240,tile_y1344_x1792,2452,1661,2260,945,138879,8.5,3.0,2.83,1,fused
z2240,tile_y1344_x1792,2346,1438,2183,492,120103,8.5,3.0,2.83,1,fused
z2240,tile_y1344_x1792,2350,1436,2279,501,138626,8.5,3.0,2.83,1,fused
z2240,tile_y1344_x1792,2474,1432,2173,828,120103,8.5,3.0,2.83,1,fused
z2240,tile_y1344_x1792,2377,1641,2256,265,127615,8.5,3.0,2.83,1,fused
z2240,tile_y1344_x1792,2473,1478,2106,924,138818,8.5,3.0,2.83,1,fused
z2240,tile_y1344_x1792,2370,1465,2087,654,138718,8.5,3.0,2.83,1,fused
z4480,tile_y1344_x1792,4588,1609,2135,649,294748,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4542,1603,1964,375,294613,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4629,1841,1962,717,223883,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4721,1752,1922,1005,223883,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4590,1654,2282,614,294723,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4580,1476,1857,497,282875,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4498,1792,1931,212,283919,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4575,1397,1861,509,293626,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4710,1423,2048,1036,293703,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4523,1839,2027,442,223883,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4494,1618,2053,164,283900,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4689,1671,1987,830,294347,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4604,1552,1824,539,282827,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4663,1697,1920,874,294856,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4512,1384,1923,215,281649,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4578,1662,1910,582,294706,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4502,1390,1877,5,281454,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4520,1573,1945,131,283890,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4587,1772,1900,585,223883,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4688,1774,2144,965,223883,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4625,1467,2184,711,281642,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4578,1780,2271,292,223883,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4512,1714,2116,50,283768,7.0,2.5,2.8,1,fused
z4480,tile_y1344_x1792,4501,1414,2230,216,281642,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6950,1833,2056,279,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6934,1821,2030,706,371458,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6948,1677,1960,269,371388,7.0,2.5,2.8,2,split
z6720,tile_y1344_x1792,6769,1673,2054,57,363925,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6805,1754,1910,70,349856,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6739,1755,2082,27,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6847,1717,2121,63,364221,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6768,1759,2184,402,371408,7.0,2.5,2.8,2,split
z6720,tile_y1344_x1792,6806,1698,1876,69,357139,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6940,1675,2058,241,371124,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6860,1690,2109,582,371466,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6931,1790,1818,209,371107,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6787,1790,1991,35,371295,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6923,1698,1878,241,371124,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6877,1771,2037,82,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6737,1722,2152,24,364226,7.0,2.5,2.8,2,split
z6720,tile_y1344_x1792,6847,1698,2068,204,371366,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6821,1760,1838,78,370994,7.0,2.5,2.8,2,split
z6720,tile_y1344_x1792,6919,1653,1850,241,371124,7.0,2.5,2.8,2,split
z6720,tile_y1344_x1792,6745,1792,2091,35,371295,7.0,2.5,2.8,2,split
z6720,tile_y1344_x1792,6915,1668,1891,241,371124,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6740,1585,1910,38,363935,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6887,1819,2085,280,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6918,1723,1884,207,371110,7.0,2.5,2.8,2,split
z6720,tile_y1344_x1792,6820,1717,2152,63,364221,7.0,2.5,2.8,1,fused
z6720,tile_y1344_x1792,6893,1716,2201,171,371351,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6792,2274,1428,64,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6781,1921,1775,30,365568,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6787,1910,1456,129,364868,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6930,1838,1821,467,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6913,1889,1378,430,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6909,2043,1403,282,372146,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6846,1842,1722,241,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6952,2072,1361,282,372146,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6822,2193,1442,192,373417,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6926,1911,1415,468,373530,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6769,2266,1809,120,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6935,1906,1405,430,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6802,1963,1491,174,364868,7.0,2.5,2.8,2,split
z6720,tile_y1792_x1344,6832,2282,1510,118,364829,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6906,2078,1534,418,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6783,1934,1468,69,364868,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6832,1981,1572,181,365945,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6845,1854,1521,261,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6948,2283,1714,518,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6847,2038,1733,301,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6929,2260,1805,395,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6834,1940,1633,181,365945,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6779,2287,1579,90,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6833,1822,1766,222,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6876,2163,1839,405,373508,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6950,2059,1812,628,365949,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6875,2197,1451,923,372213,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6794,2244,1410,117,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6861,2285,1701,302,223883,7.0,2.5,2.8,1,fused
z6720,tile_y1792_x1344,6755,1822,1384,17,363811,7.0,2.5,2.8,1,fused
z11200,tile_y1344_x1792,11335,1751,1862,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11324,1706,1807,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11315,1838,2033,270,658072,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11327,1803,1990,286,658578,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11347,1777,1863,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11319,1780,2006,270,658072,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11355,1774,1822,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11432,1772,1858,338,658174,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11365,1785,1846,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11329,1834,1881,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11428,1824,1889,147,658492,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11316,1695,1901,270,658072,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11395,1640,2178,336,656799,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11362,1764,1828,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11341,1758,1973,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11307,1528,2153,173,658508,12.5,4.5,2.78,2,split
z11200,tile_y1344_x1792,11313,1792,1901,223,658276,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11316,1726,1862,239,658274,12.5,4.5,2.78,2,split
z11200,tile_y1344_x1792,11417,1798,1835,338,658174,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11316,1689,1905,270,658072,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11315,1799,1956,219,658543,12.5,4.5,2.78,3,split
z11200,tile_y1344_x1792,11306,1699,1829,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11325,1841,2063,286,658578,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11401,1476,2230,336,656799,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11307,1773,1855,222,658276,12.5,4.5,2.78,3,split
z11200,tile_y1344_x1792,11440,1824,1888,338,658174,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11313,1835,1825,231,658301,12.5,4.5,2.78,3,split
z11200,tile_y1344_x1792,11363,1816,1806,234,658301,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11326,1776,1978,286,658578,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11348,1747,1842,297,658282,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11311,1693,1890,270,658072,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11315,1765,1936,219,658543,12.5,4.5,2.78,1,fused
z11200,tile_y1344_x1792,11334,1773,1998,297,658282,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4539,2171,1663,2284,297933,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4650,1883,1574,1421,223883,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4582,2284,1755,2624,286201,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4578,2112,1780,688,297061,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4697,2193,1840,3547,298853,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4675,2098,1551,3281,298658,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4576,2249,1817,2591,297149,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4701,2283,1784,3855,297725,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4695,1963,1760,1512,297678,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4559,2257,1383,2648,262591,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4546,1998,1684,33,286095,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4567,2215,1534,734,297099,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4558,2120,1667,2657,286428,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4642,2169,1692,3168,298569,12.5,4.5,2.78,3,split
z4480,tile_y1792_x1344,4646,2086,1751,1241,297490,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4645,2179,1656,3149,298554,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4643,2266,1744,3204,298520,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4523,2230,1558,2293,297939,12.5,4.5,2.78,3,split
z4480,tile_y1792_x1344,4692,2196,1479,3519,297642,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4508,1982,1634,33,286095,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4696,1976,1589,1405,223883,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4534,2274,1730,2295,297940,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4652,2165,1712,3326,297352,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4494,2184,1629,1914,287070,12.5,4.5,2.78,3,split
z4480,tile_y1792_x1344,4690,2197,1661,3691,298882,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4632,2251,1747,1011,297319,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4719,2096,1771,1670,297795,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4573,2223,1486,2181,262591,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4494,2188,1611,1844,286201,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4620,2185,1613,3022,298455,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4612,1994,1784,926,297245,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4710,2185,1732,3748,298918,12.5,4.5,2.78,3,split
z4480,tile_y1792_x1344,4535,2096,1657,2657,286428,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4691,2254,1576,3543,298850,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4680,2274,1656,3500,298819,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4564,2210,1628,2678,298202,12.5,4.5,2.78,1,fused
z4480,tile_y1792_x1344,4599,2133,1553,2912,298376,12.5,4.5,2.78,2,split
z4480,tile_y1792_x1344,4597,2226,1555,2833,298319,12.5,4.5,2.78,1,fused
z8960,tile_y1792_x1344,9164,2021,1529,1227,459646,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9090,2059,1663,1917,460073,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9176,2148,1557,2711,460564,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9015,1876,1831,20,449316,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9068,2171,1686,1930,460084,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9043,1913,1551,345,449804,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9084,2214,1774,677,459282,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9100,2139,1772,2011,449829,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9199,1955,1535,178,223883,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9072,2085,1693,1853,460028,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9114,2100,1823,1967,449829,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9174,2230,1403,2623,458662,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9122,2233,1720,2805,459660,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9067,2209,1641,1666,459878,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9137,2144,1833,2325,449829,11.0,4.0,2.75,4,split
z8960,tile_y1792_x1344,9133,2136,1761,2228,460297,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9150,2067,1401,2343,458369,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9191,2054,1688,1109,459568,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,8991,2095,1406,61,448400,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9165,2261,1836,2576,459660,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9122,2090,1817,2147,449829,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9193,1979,1541,178,223883,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9109,2099,1410,2018,458286,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9053,2182,1622,518,459173,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9083,2030,1646,779,459342,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9156,2178,1541,2621,460551,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9187,2081,1808,2640,449829,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9011,1918,1825,20,449316,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,8984,2132,1408,61,448400,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9157,2039,1629,2513,460494,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9083,2172,1750,1933,460087,11.0,4.0,2.75,3,split
z8960,tile_y1792_x1344,9135,2025,1489,1073,459547,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9086,2018,1623,664,459272,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9075,1893,1543,497,449815,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9083,1910,1653,573,459207,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9180,2238,1841,2676,459660,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,9091,2073,1796,1908,459184,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9117,2234,1611,1930,460084,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,8978,2139,1388,61,448400,11.0,4.0,2.75,1,fused
z8960,tile_y1792_x1344,9081,2162,1629,2062,460173,11.0,4.0,2.75,2,split
z8960,tile_y1792_x1344,8986,2133,1378,61,448400,11.0,4.0,2.75,1,fused
z2240,tile_y1792_x1344,2473,2285,1779,1000,130723,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2260,2166,1363,154,129165,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2465,2130,1666,797,130926,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2257,1905,1405,200,129050,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2296,2195,1762,503,141460,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2339,1925,1362,1968,128887,9.5,3.5,2.71,2,split
z2240,tile_y1792_x1344,2327,2254,1366,460,121319,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2267,2287,1801,86,130723,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2335,1893,1605,1836,142098,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2324,2210,1662,361,141385,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2289,2159,1387,1642,129083,9.5,3.5,2.71,3,split
z2240,tile_y1792_x1344,2409,2231,1369,825,121319,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2379,2206,1627,365,131046,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2349,2175,1790,492,141453,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2378,1856,1594,773,141627,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2309,2055,1753,1749,130926,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2369,1854,1572,686,138104,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2347,2231,1673,365,131046,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2337,2007,1682,2002,142226,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2344,2182,1508,549,121319,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2262,2199,1454,158,131107,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2332,2253,1773,496,130723,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2309,1979,1619,1658,141971,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2375,1894,1812,1974,63448,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2309,1951,1691,1614,141943,9.5,3.5,2.71,2,split
z2240,tile_y1792_x1344,2292,2050,1539,1747,131081,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2305,2164,1419,1352,121319,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2306,2255,1691,365,131046,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2388,1901,1820,2192,63448,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2298,2011,1374,234,122475,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2329,2208,1723,469,130723,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2285,1819,1622,180,126804,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2382,2171,1622,540,141482,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2281,2140,1839,236,130814,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2333,2071,1501,380,141395,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2332,1926,1474,1893,142144,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2297,1967,1406,1456,128887,9.5,3.5,2.71,3,split
z2240,tile_y1792_x1344,2396,2287,1835,628,130723,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2262,2026,1507,1237,122397,9.5,3.5,2.71,2,split
z2240,tile_y1792_x1344,2370,1957,1714,2068,142281,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2430,1921,1810,861,63448,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2316,1934,1724,1671,122230,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2295,1969,1443,1499,141858,9.5,3.5,2.71,1,fused
z2240,tile_y1792_x1344,2295,1920,1708,1671,122230,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,8974,1670,1939,1482,444553,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9050,1582,1928,1942,455382,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9167,1364,1832,1098,452546,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9117,1379,1957,2035,452480,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9090,1594,2184,405,443864,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9026,1630,1874,1649,455224,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9021,1515,1811,1678,454413,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9022,1616,1807,1648,454463,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9042,1627,1818,1727,454454,9.5,3.5,2.71,3,split
z8960,tile_y1344_x1792,9148,1431,2121,964,455063,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9054,1532,2046,474,454803,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,8984,1421,2241,151,441187,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9066,1436,2125,471,454801,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9166,1482,1948,1054,455099,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9041,1438,1918,1783,455301,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9154,1376,1849,1001,452552,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9078,1800,1921,726,454960,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9185,1540,2166,1235,443644,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9034,1369,1955,1790,452950,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9167,1701,1815,1128,454295,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9151,1413,2275,853,441187,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9035,1457,1870,2081,455438,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9144,1431,2054,513,452819,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9120,1517,1861,696,454185,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9040,1583,2047,85,443837,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9041,1403,1840,1801,452480,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9085,1571,1812,2184,454592,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9189,1501,1865,1154,454205,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9058,1427,1995,1996,455403,9.5,3.5,2.71,3,split
z8960,tile_y1344_x1792,9137,1546,1930,696,454185,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9039,1668,1900,1821,455316,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9171,1412,1949,1229,452874,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9041,1774,1862,1770,453940,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9001,1439,2027,14,443932,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9037,1376,1880,2035,452480,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9089,1615,1842,2149,454582,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9090,1481,2193,644,454903,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9068,1708,1990,466,444650,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9086,1372,1930,2035,452480,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,8980,1382,2176,8,441187,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9040,1580,1986,1786,455304,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9003,1378,2055,1515,441238,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9176,1751,1985,1094,455111,9.5,3.5,2.71,1,fused
z8960,tile_y1344_x1792,9019,1372,1960,1685,452936,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9076,1397,2245,650,441187,9.5,3.5,2.71,2,split
z8960,tile_y1344_x1792,9077,1402,2105,2156,453013,9.5,3.5,2.71,1,fused
z11200,tile_y1344_x1792,11373,1634,1816,131,658161,12.0,4.5,2.67,1,fused
z11200,tile_y1344_x1792,11362,1790,1858,297,658282,12.0,4.5,2.67,1,fused
z11200,tile_y1344_x1792,11421,1743,1852,338,658174,12.0,4.5,2.67,1,fused
z11200,tile_y1344_x1792,11441,1748,1837,338,658174,12.0,4.5,2.67,1,fused
z11200,tile_y1344_x1792,11344,1825,1923,303,658588,12.0,4.5,2.67,3,split
z11200,tile_y1344_x1792,11308,1714,1943,212,658538,12.0,4.5,2.67,2,split
z11200,tile_y1344_x1792,11419,1736,1818,338,658174,12.0,4.5,2.67,1,fused
z11200,tile_y1344_x1792,11331,1804,1920,225,658546,12.0,4.5,2.67,3,split
z11200,tile_y1344_x1792,11352,1841,1958,297,658282,12.0,4.5,2.67,1,fused
z11200,tile_y1344_x1792,11353,1795,1875,321,658595,12.0,4.5,2.67,2,split
z11200,tile_y1344_x1792,11346,1785,1863,297,658282,12.0,4.5,2.67,1,fused
z11200,tile_y1344_x1792,11314,1761,1827,222,658276,12.0,4.5,2.67,3,split
