site_row,kind,slab,tile,gz,gy,gx,tier,in_bounds,was_mega,mega_size_frac,mega_size_vox
7702,control,z4032,tile_y1792_x448,4069,2091,798,2,1,0,0.0,0
7703,flagged,z4032,tile_y1792_x448,4071,2067,909,2,1,0,0.0,0
7703,control,z4032,tile_y1792_x448,4071,2097,909,2,1,0,0.0,0
7704,flagged,z4032,tile_y1792_x448,4074,2084,863,2,1,0,0.0,0
7704,control,z4032,tile_y1792_x448,4074,2114,863,2,1,0,0.0,0
7705,flagged,z4032,tile_y1792_x448,4074,2260,815,2,1,0,0.0,0
7705,control,z4032,tile_y1792_x448,4074,2290,815,2,1,0,0.0,0
7706,flagged,z4032,tile_y1792_x448,4079,2085,809,2,1,0,0.0,0
7706,control,z4032,tile_y1792_x448,4079,2115,809,2,1,0,0.0,0
7707,flagged,z4032,tile_y1792_x448,4081,2265,765,2,1,1,0.3212,1301787
7707,control,z4032,tile_y1792_x448,4081,2295,765,2,1,0,0.0,0
7708,flagged,z4032,tile_y1792_x448,4086,2135,873,2,1,1,0.0382,154625
7708,control,z4032,tile_y1792_x448,4086,2165,873,2,1,0,0.0,0
7709,flagged,z4032,tile_y1792_x448,4091,2107,793,2,1,0,0.0,0
7709,control,z4032,tile_y1792_x448,4091,2137,793,2,1,0,0.0,0
7710,flagged,z4032,tile_y1792_x448,4094,2198,832,2,1,1,0.3212,1301787
7710,control,z4032,tile_y1792_x448,4094,2228,832,2,1,0,0.0,0
7711,flagged,z4032,tile_y1792_x448,4095,2066,758,2,1,0,0.0,0
7711,control,z4032,tile_y1792_x448,4095,2096,758,2,1,0,0.0,0
7773,flagged,z4032,tile_y1792_x896,4080,2092,957,2,1,0,0.0,0
7773,control,z4032,tile_y1792_x896,4080,2122,957,2,1,0,0.0,0
7936,flagged,z4032,tile_y2240_x448,4064,2344,809,1,1,1,0.3212,1301787
7936,control,z4032,tile_y2240_x448,4064,2374,809,1,1,0,0.0,0
8078,flagged,z4256,tile_y1792_x1792,4394,2142,2110,1,1,1,0.0333,281855
8078,control,z4256,tile_y1792_x1792,4394,2172,2110,1,1,0,0.0,0
8194,flagged,z4256,tile_y2240_x1792,4361,2462,2240,2,1,0,0.0,0
8194,control,z4256,tile_y2240_x1792,4361,2492,2240,2,1,0,0.0,0
8195,flagged,z4256,tile_y2240_x1792,4369,2382,2240,2,1,1,0.0837,707922
8195,control,z4256,tile_y2240_x1792,4369,2412,2240,2,1,0,0.0,0
8199,flagged,z4256,tile_y2240_x1792,4374,2512,2212,2,1,0,0.0,0
8199,control,z4256,tile_y2240_x1792,4374,2542,2212,2,1,0,0.0,0
8201,flagged,z4256,tile_y2240_x1792,4380,2537,2174,2,1,0,0.0,0
8201,control,z4256,tile_y2240_x1792,4380,2567,2174,2,0,0,0.0,0
8203,flagged,z4256,tile_y2240_x1792,4388,2293,2203,2,1,0,0.0,0
8203,control,z4256,tile_y2240_x1792,4388,2323,2203,2,1,0,0.0,0
8207,flagged,z4256,tile_y2240_x1792,4402,2491,2197,2,1,0,0.0,0
8207,control,z4256,tile_y2240_x1792,4402,2521,2197,2,1,0,0.0,0
8210,flagged,z4256,tile_y2240_x1792,4412,2363,2070,2,1,0,0.0,0
8210,control,z4256,tile_y2240_x1792,4412,2393,2070,2,1,0,0.0,0
8214,flagged,z4256,tile_y2240_x1792,4436,2287,2073,2,1,0,0.0,0
8214,control,z4256,tile_y2240_x1792,4436,2317,2073,2,1,0,0.0,0
8216,flagged,z4256,tile_y2240_x1792,4443,2313,2116,2,1,0,0.0,0
8216,control,z4256,tile_y2240_x1792,4443,2343,2116,2,1,0,0.0,0
8219,flagged,z4256,tile_y2240_x1792,4447,2366,2148,2,1,0,0.0,0
8219,control,z4256,tile_y2240_x1792,4447,2396,2148,2,1,0,0.0,0
8221,flagged,z4256,tile_y2240_x1792,4454,2355,2090,2,1,0,0.0,0
8221,control,z4256,tile_y2240_x1792,4454,2385,2090,2,1,0,0.0,0
8223,flagged,z4256,tile_y2240_x1792,4458,2441,2072,2,1,0,0.0,0
8223,control,z4256,tile_y2240_x1792,4458,2471,2072,2,1,0,0.0,0
8227,flagged,z4256,tile_y2240_x1792,4468,2386,2198,2,1,1,0.0837,707922
8227,control,z4256,tile_y2240_x1792,4468,2416,2198,2,1,0,0.0,0
8232,flagged,z4256,tile_y2240_x2240,4372,2480,2374,1,1,0,0.0,0
8232,control,z4256,tile_y2240_x2240,4372,2510,2374,1,1,0,0.0,0
8233,flagged,z4256,tile_y2240_x2240,4381,2554,2287,1,1,0,0.0,0
8233,control,z4256,tile_y2240_x2240,4381,2584,2287,1,0,0,0.0,0
8234,flagged,z4256,tile_y2240_x2240,4387,2557,2384,1,1,0,0.0,0
8234,control,z4256,tile_y2240_x2240,4387,2587,2384,1,0,0,0.0,0
8237,flagged,z4256,tile_y2240_x2240,4393,2506,2526,1,1,0,0.0,0
8237,control,z4256,tile_y2240_x2240,4393,2536,2526,1,1,0,0.0,0
8238,flagged,z4256,tile_y2240_x2240,4399,2508,2493,1,1,0,0.0,0
8238,control,z4256,tile_y2240_x2240,4399,2538,2493,1,1,0,0.0,0
9454,flagged,z672,tile_y1344_x1792,869,1822,1880,1,1,0,0.0,0
9454,control,z672,tile_y1344_x1792,869,1852,1880,1,1,0,0.0,0
9455,flagged,z672,tile_y1344_x1792,876,1815,1915,1,1,0,0.0,0
9455,control,z672,tile_y1344_x1792,876,1845,1915,1,1,0,0.0,0
9456,flagged,z672,tile_y1344_x1792,892,1804,1956,1,1,0,0.0,0
9456,control,z672,tile_y1344_x1792,892,1834,1956,1,1,1,0.2061,356164
9457,flagged,z672,tile_y1344_x1792,893,1819,1873,1,1,0,0.0,0
9457,control,z672,tile_y1344_x1792,893,1849,1873,1,1,0,0.0,0
9486,flagged,z672,tile_y1792_x1344,872,1992,1793,1,1,0,0.0,0
9486,control,z672,tile_y1792_x1344,872,2022,1793,1,1,0,0.0,0
9525,flagged,z672,tile_y1792_x1792,821,2016,2005,2,1,1,0.0607,104857
9525,control,z672,tile_y1792_x1792,821,2046,2005,2,1,0,0.0,0
9530,flagged,z672,tile_y1792_x1792,830,1977,1985,2,1,1,0.2061,356164
9530,control,z672,tile_y1792_x1792,830,2007,1985,2,1,0,0.0,0
9534,flagged,z672,tile_y1792_x1792,842,2044,2047,2,1,0,0.0,0
9534,control,z672,tile_y1792_x1792,842,2074,2047,2,0,0,0.0,0
9536,flagged,z672,tile_y1792_x1792,852,2001,2014,2,1,1,0.0607,104857
9536,control,z672,tile_y1792_x1792,852,2031,2014,2,1,0,0.0,0
9537,flagged,z672,tile_y1792_x1792,854,1916,2026,2,1,0,0.0,0
9537,control,z672,tile_y1792_x1792,854,1946,2026,2,1,1,0.2061,356164
9538,flagged,z672,tile_y1792_x1792,861,1855,1900,2,1,0,0.0,0
9538,control,z672,tile_y1792_x1792,861,1885,1900,2,1,0,0.0,0
9540,flagged,z672,tile_y1792_x1792,864,2003,1993,2,1,1,0.2061,356164
9540,control,z672,tile_y1792_x1792,864,2033,1993,2,1,0,0.0,0
9541,flagged,z672,tile_y1792_x1792,865,1841,1919,2,1,0,0.0,0
9541,control,z672,tile_y1792_x1792,865,1871,1919,2,1,0,0.0,0
9544,flagged,z672,tile_y1792_x1792,871,1885,1929,2,1,1,0.2061,356164
9544,control,z672,tile_y1792_x1792,871,1915,1929,2,1,0,0.0,0
9545,flagged,z672,tile_y1792_x1792,872,1833,1941,2,1,1,0.2061,356164
9545,control,z672,tile_y1792_x1792,872,1863,1941,2,1,0,0.0,0
9547,flagged,z672,tile_y1792_x1792,874,1916,1994,2,1,1,0.2061,356164
9547,control,z672,tile_y1792_x1792,874,1946,1994,2,1,1,0.2061,356164
9549,flagged,z672,tile_y1792_x1792,875,1961,2005,2,1,1,0.2061,356164
9549,control,z672,tile_y1792_x1792,875,1991,2005,2,1,0,0.0,0
9552,flagged,z672,tile_y1792_x1792,882,2046,1852,2,1,1,0.0388,66991
9552,control,z672,tile_y1792_x1792,882,2076,1852,2,0,0,0.0,0
9553,flagged,z672,tile_y1792_x1792,885,1851,1879,2,1,0,0.0,0
9553,control,z672,tile_y1792_x1792,885,1881,1879,2,1,0,0.0,0
112,flagged,z10080,tile_y1344_x1344,10246,1489,1786,1,1,0,0.0,0
112,control,z10080,tile_y1344_x1344,10246,1519,1786,1,1,0,0.0,0
114,flagged,z10080,tile_y1344_x1344,10252,1531,1630,2,1,0,0.0,0
114,control,z10080,tile_y1344_x1344,10252,1561,1630,2,0,0,0.0,0
116,flagged,z10080,tile_y1344_x1344,10265,1429,1593,1,1,0,0.0,0
116,control,z10080,tile_y1344_x1344,10265,1459,1593,1,1,0,0.0,0
124,flagged,z10080,tile_y1344_x1344,10289,1384,1722,2,1,0,0.0,0
124,control,z10080,tile_y1344_x1344,10289,1414,1722,2,1,0,0.0,0
125,flagged,z10080,tile_y1344_x1344,10289,1428,1812,2,1,0,0.0,0
125,control,z10080,tile_y1344_x1344,10289,1458,1812,2,1,0,0.0,0
128,flagged,z10080,tile_y1344_x1344,10298,1524,1734,2,1,0,0.0,0
128,control,z10080,tile_y1344_x1344,10298,1554,1734,2,0,0,0.0,0
137,flagged,z10080,tile_y1344_x1792,10301,1466,1883,1,1,1,0.0969,814512
137,control,z10080,tile_y1344_x1792,10301,1496,1883,1,1,0,0.0,0
554,flagged,z10080,tile_y896_x1344,10277,1211,1802,1,1,1,0.1781,1497271
554,control,z10080,tile_y896_x1344,10277,1241,1802,1,1,0,0.0,0
557,flagged,z10080,tile_y896_x1344,10302,1093,1584,1,1,1,0.0679,570631
557,control,z10080,tile_y896_x1344,10302,1123,1584,1,1,0,0.0,0
558,flagged,z10080,tile_y896_x1792,10264,1152,1978,1,1,1,0.1781,1497271
558,control,z10080,tile_y896_x1792,10264,1182,1978,1,1,1,0.1781,1497271
561,flagged,z10080,tile_y896_x1792,10291,1293,1849,1,1,0,0.0,0
561,control,z10080,tile_y896_x1792,10291,1323,1849,1,1,0,0.0,0
616,flagged,z10304,tile_y1344_x1792,10343,1384,2043,2,1,1,0.1781,1497271
616,control,z10304,tile_y1344_x1792,10343,1414,2043,2,1,0,0.0,0
617,flagged,z10304,tile_y1344_x1792,10346,1386,2032,2,1,1,0.1781,1497271
617,control,z10304,tile_y1344_x1792,10346,1416,2032,2,1,0,0.0,0
618,flagged,z10304,tile_y1344_x1792,10346,1388,1975,2,1,1,0.1781,1497271
618,control,z10304,tile_y1344_x1792,10346,1418,1975,2,1,1,0.0969,814512
620,flagged,z10304,tile_y1344_x1792,10352,1510,1994,2,1,0,0.0,0
620,control,z10304,tile_y1344_x1792,10352,1540,1994,2,0,0,0.0,0
623,flagged,z10304,tile_y1344_x1792,10361,1412,1903,2,1,1,0.0969,814512
623,control,z10304,tile_y1344_x1792,10361,1442,1903,2,1,0,0.0,0
624,flagged,z10304,tile_y1344_x1792,10362,1428,2008,2,1,1,0.0969,814512
624,control,z10304,tile_y1344_x1792,10362,1458,2008,2,1,0,0.0,0
625,flagged,z10304,tile_y1344_x1792,10366,1421,2015,2,1,1,0.0969,814512
625,control,z10304,tile_y1344_x1792,10366,1451,2015,2,1,0,0.0,0
677,flagged,z10304,tile_y1344_x1792,10523,1437,2152,2,1,0,0.0,0
677,control,z10304,tile_y1344_x1792,10523,1467,2152,2,1,0,0.0,0
684,flagged,z10304,tile_y1344_x2240,10512,1467,2468,1,1,0,0.0,0
684,control,z10304,tile_y1344_x2240,10512,1497,2468,1,1,0,0.0,0
941,flagged,z10304,tile_y896_x1792,10523,1176,2163,1,1,1,0.4526,4253125
941,control,z10304,tile_y896_x1792,10523,1206,2163,1,1,0,0.0,0
999,flagged,z10304,tile_y896_x2240,10510,1361,2547,2,1,1,0.4526,4253125
999,control,z10304,tile_y896_x2240,10510,1391,2547,2,1,0,0.0,0
1000,flagged,z10304,tile_y896_x2240,10511,1361,2390,2,1,1,0.4526,4253125
1000,control,z10304,tile_y896_x2240,10511,1391,2390,2,1,0,0.0,0
1001,flagged,z10304,tile_y896_x2240,10513,1328,2396,2,1,1,0.4526,4253125
1001,control,z10304,tile_y896_x2240,10513,1358,2396,2,1,0,0.0,0
1003,flagged,z10304,tile_y896_x2240,10519,1375,2551,2,1,1,0.4526,4253125
1003,control,z10304,tile_y896_x2240,10519,1405,2551,2,1,0,0.0,0
1004,flagged,z10304,tile_y896_x2240,10522,1137,2436,2,1,1,0.4526,4253125
1004,control,z10304,tile_y896_x2240,10522,1167,2436,2,1,0,0.0,0
1005,flagged,z10304,tile_y896_x2240,10523,1270,2428,2,1,0,0.0,0
1005,control,z10304,tile_y896_x2240,10523,1300,2428,2,1,0,0.0,0
1006,flagged,z10304,tile_y896_x2240,10525,1119,2332,2,1,1,0.4526,4253125
1006,control,z10304,tile_y896_x2240,10525,1149,2332,2,1,1,0.4526,4253125
1007,flagged,z10304,tile_y896_x2240,10526,1149,2275,1,1,1,0.4526,4253125
1007,control,z10304,tile_y896_x2240,10526,1179,2275,1,1,1,0.4526,4253125
1008,flagged,z10304,tile_y896_x2240,10526,1193,2273,2,1,1,0.4526,4253125
1008,control,z10304,tile_y896_x2240,10526,1223,2273,2,1,0,0.0,0
1053,flagged,z10528,tile_y1344_x2240,10578,1432,2458,1,1,0,0.0,0
1053,control,z10528,tile_y1344_x2240,10578,1462,2458,1,1,0,0.0,0
1200,flagged,z10528,tile_y896_x1792,10576,1311,2218,1,1,1,0.4526,4253125
1200,control,z10528,tile_y896_x1792,10576,1341,2218,1,1,0,0.0,0
1201,flagged,z10528,tile_y896_x1792,10614,1293,2204,1,1,1,0.4526,4253125
1201,control,z10528,tile_y896_x1792,10614,1323,2204,1,1,0,0.0,0
1207,flagged,z10528,tile_y896_x2240,10564,1298,2481,1,1,0,0.0,0
1207,control,z10528,tile_y896_x2240,10564,1328,2481,1,1,0,0.0,0
1211,flagged,z10528,tile_y896_x2240,10619,1286,2327,1,1,1,0.4526,4253125
1211,control,z10528,tile_y896_x2240,10619,1316,2327,1,1,1,0.4526,4253125
1212,flagged,z10528,tile_y896_x2240,10621,1235,2418,1,1,1,0.4526,4253125
1212,control,z10528,tile_y896_x2240,10621,1265,2418,1,1,1,0.4526,4253125
1123,flagged,z10528,tile_y1792_x896,10664,2140,1038,1,1,1,0.6204,6335550
1123,control,z10528,tile_y1792_x896,10664,2170,1038,1,1,1,0.6204,6335550
1124,flagged,z10528,tile_y1792_x896,10715,2217,1281,1,1,1,0.6204,6335550
1124,control,z10528,tile_y1792_x896,10715,2247,1281,1,1,1,0.6204,6335550
1126,flagged,z10528,tile_y1792_x896,10721,2075,1186,1,1,0,0.0,0
1126,control,z10528,tile_y1792_x896,10721,2105,1186,1,1,0,0.0,0
1127,flagged,z10528,tile_y1792_x896,10732,2143,1261,1,1,0,0.0,0
1127,control,z10528,tile_y1792_x896,10732,2173,1261,1,1,0,0.0,0
1128,flagged,z10528,tile_y1792_x896,10744,2052,1048,1,1,1,0.6204,6335550
1128,control,z10528,tile_y1792_x896,10744,2082,1048,1,1,0,0.0,0
1134,flagged,z10528,tile_y2240_x1344,10689,2308,1505,1,1,1,0.6204,6335550
1134,control,z10528,tile_y2240_x1344,10689,2338,1505,1,1,1,0.6204,6335550
1135,flagged,z10528,tile_y2240_x1344,10693,2392,1527,1,1,1,0.6204,6335550
1135,control,z10528,tile_y2240_x1344,10693,2422,1527,1,1,0,0.0,0
1136,flagged,z10528,tile_y2240_x1344,10698,2347,1430,1,1,1,0.6204,6335550
1136,control,z10528,tile_y2240_x1344,10698,2377,1430,1,1,1,0.6204,6335550
1165,flagged,z10528,tile_y2240_x896,10629,2498,1247,1,1,1,0.6204,6335550
1165,control,z10528,tile_y2240_x896,10629,2528,1247,1,1,0,0.0,0
1166,flagged,z10528,tile_y2240_x896,10637,2526,1279,1,1,1,0.6204,6335550
1166,control,z10528,tile_y2240_x896,10637,2556,1279,1,1,0,0.0,0
1167,flagged,z10528,tile_y2240_x896,10668,2329,1314,1,1,0,0.0,0
1167,control,z10528,tile_y2240_x896,10668,2359,1314,1,1,0,0.0,0
1168,flagged,z10528,tile_y2240_x896,10700,2493,1325,1,1,1,0.6204,6335550
1168,control,z10528,tile_y2240_x896,10700,2523,1325,1,1,0,0.0,0
1169,flagged,z10528,tile_y2240_x896,10704,2469,1211,1,1,1,0.6204,6335550
1169,control,z10528,tile_y2240_x896,10704,2499,1211,1,1,0,0.0,0
1170,flagged,z10528,tile_y2240_x896,10706,2337,1053,1,1,0,0.0,0
1170,control,z10528,tile_y2240_x896,10706,2367,1053,1,1,1,0.6204,6335550
1171,flagged,z10528,tile_y2240_x896,10712,2444,1329,1,1,1,0.6204,6335550
1171,control,z10528,tile_y2240_x896,10712,2474,1329,1,1,0,0.0,0
1172,flagged,z10528,tile_y2240_x896,10713,2397,1365,1,1,1,0.6204,6335550
1172,control,z10528,tile_y2240_x896,10713,2427,1365,1,1,1,0.6204,6335550
1174,flagged,z10528,tile_y2240_x896,10734,2364,1037,1,1,1,0.6204,6335550
1174,control,z10528,tile_y2240_x896,10734,2394,1037,1,1,0,0.0,0
1175,flagged,z10528,tile_y2240_x896,10740,2307,1325,1,1,1,0.6204,6335550
1175,control,z10528,tile_y2240_x896,10740,2337,1325,1,1,1,0.6204,6335550
2340,flagged,z1344,tile_y1344_x896,1542,1500,1132,2,1,0,0.0,0
2340,control,z1344,tile_y1344_x896,1542,1530,1132,2,1,0,0.0,0
2343,flagged,z1344,tile_y1344_x896,1547,1434,1242,2,1,0,0.0,0
2343,control,z1344,tile_y1344_x896,1547,1464,1242,2,1,0,0.0,0
2344,flagged,z1344,tile_y1344_x896,1551,1518,1358,2,1,0,0.0,0
2344,control,z1344,tile_y1344_x896,1551,1548,1358,2,0,0,0.0,0
2345,flagged,z1344,tile_y1344_x896,1552,1432,1030,2,1,0,0.0,0
2345,control,z1344,tile_y1344_x896,1552,1462,1030,2,1,0,0.0,0
2346,flagged,z1344,tile_y1344_x896,1559,1429,1076,2,1,0,0.0,0
2346,control,z1344,tile_y1344_x896,1559,1459,1076,2,1,0,0.0,0
2348,flagged,z1344,tile_y1344_x896,1564,1418,1129,2,1,0,0.0,0
2348,control,z1344,tile_y1344_x896,1564,1448,1129,2,1,0,0.0,0
2566,flagged,z1344,tile_y896_x1344,1551,1098,1478,2,1,0,0.0,0
2566,control,z1344,tile_y896_x1344,1551,1128,1478,2,1,0,0.0,0
2567,flagged,z1344,tile_y896_x1344,1553,1340,1379,2,1,0,0.0,0
2567,control,z1344,tile_y896_x1344,1553,1370,1379,2,1,0,0.0,0
2655,flagged,z1344,tile_y896_x896,1536,1366,1280,2,1,0,0.0,0
2655,control,z1344,tile_y896_x896,1536,1396,1280,2,1,0,0.0,0
2656,flagged,z1344,tile_y896_x896,1537,1316,1360,2,1,0,0.0,0
2656,control,z1344,tile_y896_x896,1537,1346,1360,2,1,0,0.0,0
2657,flagged,z1344,tile_y896_x896,1544,1144,1177,2,1,1,0.0783,717149
2657,control,z1344,tile_y896_x896,1544,1174,1177,2,1,0,0.0,0
2658,flagged,z1344,tile_y896_x896,1546,1289,1117,2,1,0,0.0,0
2658,control,z1344,tile_y896_x896,1546,1319,1117,2,1,0,0.0,0
2659,flagged,z1344,tile_y896_x896,1552,1356,1375,2,1,0,0.0,0
2659,control,z1344,tile_y896_x896,1552,1386,1375,2,1,0,0.0,0
2660,flagged,z1344,tile_y896_x896,1558,1142,1202,2,1,1,0.0783,717149
2660,control,z1344,tile_y896_x896,1558,1172,1202,2,1,0,0.0,0
2661,flagged,z1344,tile_y896_x896,1558,1356,1305,2,1,0,0.0,0
2661,control,z1344,tile_y896_x896,1558,1386,1305,2,1,0,0.0,0
2662,flagged,z1344,tile_y896_x896,1561,1094,1277,2,1,0,0.0,0
2662,control,z1344,tile_y896_x896,1561,1124,1277,2,1,1,0.0783,717149
2663,flagged,z1344,tile_y896_x896,1566,1343,1278,2,1,0,0.0,0
2663,control,z1344,tile_y896_x896,1566,1373,1278,2,1,0,0.0,0
3062,flagged,z1568,tile_y896_x896,1620,1077,1236,1,1,0,0.0,0
3062,control,z1568,tile_y896_x896,1620,1107,1236,1,1,0,0.0,0
4775,flagged,z2688,tile_y1344_x1792,2797,1557,2267,1,1,0,0.0,0
4775,control,z2688,tile_y1344_x1792,2797,1587,2267,1,1,0,0.0,0
4925,flagged,z2688,tile_y1792_x1792,2721,1958,2119,2,1,0,0.0,0
4925,control,z2688,tile_y1792_x1792,2721,1988,2119,2,1,0,0.0,0
4929,flagged,z2688,tile_y1792_x1792,2730,1882,2104,2,1,1,0.1676,1358276
4929,control,z2688,tile_y1792_x1792,2730,1912,2104,2,1,0,0.0,0
4937,flagged,z2688,tile_y1792_x1792,2772,1939,2071,2,1,1,0.1676,1358276
4937,control,z2688,tile_y1792_x1792,2772,1969,2071,2,1,0,0.0,0
4938,flagged,z2688,tile_y1792_x1792,2773,1825,2138,2,1,0,0.0,0
4938,control,z2688,tile_y1792_x1792,2773,1855,2138,2,1,0,0.0,0
4969,flagged,z2688,tile_y1792_x2240,2726,2017,2432,2,1,1,0.0478,387540
4969,control,z2688,tile_y1792_x2240,2726,2047,2432,2,1,0,0.0,0
4970,flagged,z2688,tile_y1792_x2240,2730,1940,2529,2,1,0,0.0,0
4970,control,z2688,tile_y1792_x2240,2730,1970,2529,2,1,1,0.0478,387540
4971,flagged,z2688,tile_y1792_x2240,2734,1993,2385,2,1,0,0.0,0
4971,control,z2688,tile_y1792_x2240,2734,2023,2385,2,1,0,0.0,0
4972,flagged,z2688,tile_y1792_x2240,2736,1887,2434,1,1,1,0.1159,939145
4972,control,z2688,tile_y1792_x2240,2736,1917,2434,1,1,1,0.1159,939145
4978,flagged,z2688,tile_y1792_x2240,2742,1904,2553,2,1,1,0.1159,939145
4978,control,z2688,tile_y1792_x2240,2742,1934,2553,2,1,0,0.0,0
4980,flagged,z2688,tile_y1792_x2240,2744,1874,2464,2,1,1,0.1159,939145
4980,control,z2688,tile_y1792_x2240,2744,1904,2464,2,1,1,0.1159,939145
4981,flagged,z2688,tile_y1792_x2240,2752,1851,2516,2,1,1,0.1159,939145
4981,control,z2688,tile_y1792_x2240,2752,1881,2516,2,1,0,0.0,0
4983,flagged,z2688,tile_y1792_x2240,2757,2046,2328,2,1,0,0.0,0
4983,control,z2688,tile_y1792_x2240,2757,2076,2328,2,0,0,0.0,0
4984,flagged,z2688,tile_y1792_x2240,2760,2044,2507,2,1,0,0.0,0
4984,control,z2688,tile_y1792_x2240,2760,2074,2507,2,0,0,0.0,0
4986,flagged,z2688,tile_y1792_x2240,2766,1963,2287,2,1,0,0.0,0
4986,control,z2688,tile_y1792_x2240,2766,1993,2287,2,1,1,0.1159,939145
5001,flagged,z2688,tile_y1792_x2240,2789,1900,2390,2,1,1,0.1159,939145
5001,control,z2688,tile_y1792_x2240,2789,1930,2390,2,1,0,0.0,0
5003,flagged,z2688,tile_y1792_x2240,2792,1827,2459,2,1,0,0.0,0
5003,control,z2688,tile_y1792_x2240,2792,1857,2459,2,1,0,0.0,0
5005,flagged,z2688,tile_y1792_x2240,2807,1892,2343,2,1,1,0.1159,939145
5005,control,z2688,tile_y1792_x2240,2807,1922,2343,2,1,1,0.1159,939145
5244,flagged,z2912,tile_y1344_x448,3107,1551,842,1,1,0,0.0,0
5244,control,z2912,tile_y1344_x448,3107,1581,842,1,1,0,0.0,0
5245,flagged,z2912,tile_y1344_x448,3107,1616,912,1,1,0,0.0,0
5245,control,z2912,tile_y1344_x448,3107,1646,912,1,1,0,0.0,0
5246,flagged,z2912,tile_y1344_x448,3109,1556,802,1,1,0,0.0,0
5246,control,z2912,tile_y1344_x448,3109,1586,802,1,1,0,0.0,0
5294,flagged,z2912,tile_y1344_x896,3077,1766,986,2,1,0,0.0,0
5294,control,z2912,tile_y1344_x896,3077,1796,986,2,1,0,0.0,0
5298,flagged,z2912,tile_y1344_x896,3099,1629,1001,2,1,0,0.0,0
5298,control,z2912,tile_y1344_x896,3099,1659,1001,2,1,0,0.0,0
5300,flagged,z2912,tile_y1344_x896,3123,1600,937,2,1,0,0.0,0
5300,control,z2912,tile_y1344_x896,3123,1630,937,2,1,0,0.0,0
5302,flagged,z2912,tile_y1344_x896,3128,1790,971,2,1,0,0.0,0
5302,control,z2912,tile_y1344_x896,3128,1820,971,2,1,0,0.0,0
5303,flagged,z2912,tile_y1344_x896,3129,1656,1005,2,1,0,0.0,0
5303,control,z2912,tile_y1344_x896,3129,1686,1005,2,1,0,0.0,0
5624,flagged,z3136,tile_y1344_x448,3169,1630,838,1,1,0,0.0,0
5624,control,z3136,tile_y1344_x448,3169,1660,838,1,1,0,0.0,0
5625,flagged,z3136,tile_y1344_x448,3174,1710,897,2,1,0,0.0,0
5625,control,z3136,tile_y1344_x448,3174,1740,897,2,1,0,0.0,0
5626,flagged,z3136,tile_y1344_x448,3184,1671,881,2,1,0,0.0,0
5626,control,z3136,tile_y1344_x448,3184,1701,881,2,1,0,0.0,0
5627,flagged,z3136,tile_y1344_x448,3187,1580,823,2,1,0,0.0,0
5627,control,z3136,tile_y1344_x448,3187,1610,823,2,1,0,0.0,0
5629,flagged,z3136,tile_y1344_x448,3191,1659,899,2,1,0,0.0,0
5629,control,z3136,tile_y1344_x448,3191,1689,899,2,1,0,0.0,0
5630,flagged,z3136,tile_y1344_x448,3192,1800,642,2,1,1,0.0364,281401
5630,control,z3136,tile_y1344_x448,3192,1830,642,2,1,0,0.0,0
5631,flagged,z3136,tile_y1344_x448,3194,1637,798,2,1,0,0.0,0
5631,control,z3136,tile_y1344_x448,3194,1667,798,2,1,0,0.0,0
5632,flagged,z3136,tile_y1344_x448,3197,1783,642,2,1,1,0.0364,281401
5632,control,z3136,tile_y1344_x448,3197,1813,642,2,1,0,0.0,0
5703,flagged,z3136,tile_y1344_x896,3193,1553,951,2,1,0,0.0,0
5703,control,z3136,tile_y1344_x896,3193,1583,951,2,1,0,0.0,0
6016,flagged,z3136,tile_y1792_x896,3189,1861,985,2,1,0,0.0,0
6016,control,z3136,tile_y1792_x896,3189,1891,985,2,1,0,0.0,0
6263,flagged,z3360,tile_y1792_x1792,3471,2245,2143,2,1,1,0.1072,936314
6263,control,z3360,tile_y1792_x1792,3471,2275,2143,2,1,1,0.1072,936314
6264,flagged,z3360,tile_y1792_x1792,3473,2192,2060,2,1,1,0.1072,936314
6264,control,z3360,tile_y1792_x1792,3473,2222,2060,2,1,1,0.1072,936314
6269,flagged,z3360,tile_y1792_x1792,3482,2157,2051,2,1,0,0.0,0
6269,control,z3360,tile_y1792_x1792,3482,2187,2051,2,1,1,0.1072,936314
6270,flagged,z3360,tile_y1792_x1792,3486,2222,2100,2,1,1,0.1072,936314
6270,control,z3360,tile_y1792_x1792,3486,2252,2100,2,1,0,0.0,0
6276,flagged,z3360,tile_y1792_x1792,3499,2203,2087,2,1,1,0.1072,936314
6276,control,z3360,tile_y1792_x1792,3499,2233,2087,2,1,0,0.0,0
6281,flagged,z3360,tile_y1792_x1792,3526,2149,2088,2,1,0,0.0,0
6281,control,z3360,tile_y1792_x1792,3526,2179,2088,2,1,0,0.0,0
6286,flagged,z3360,tile_y1792_x1792,3532,2249,2068,1,1,1,0.1072,936314
6286,control,z3360,tile_y1792_x1792,3532,2279,2068,1,1,1,0.1072,936314
6289,flagged,z3360,tile_y1792_x1792,3540,2219,2088,2,1,1,0.1072,936314
6289,control,z3360,tile_y1792_x1792,3540,2249,2088,2,1,0,0.0,0
6300,flagged,z3360,tile_y1792_x1792,3572,2063,2270,1,1,1,0.1391,1214895
6300,control,z3360,tile_y1792_x1792,3572,2093,2270,1,1,1,0.1391,1214895
6311,flagged,z3360,tile_y1792_x2240,3504,2143,2467,1,1,1,0.1391,1214895
