slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision,scorable,predicted_agreement,mass_context
z3584,tile_y1344_x1344,3793,1786,1537,209,442,193,4380,4049,4796,2.25,0.36,3,SPLIT,1,0.8305,0.9767
z3584,tile_y1344_x1344,3794,1459,1464,210,115,120,4627,4172,4735,3.0,0.44,3,SPLIT,1,0.9319,1.1204
z3584,tile_y1344_x1344,3794,1768,1673,210,424,329,4625,4963,4249,2.17,0.209,3,SPLIT,1,0.5879,0.917
z3584,tile_y1344_x1344,3796,1453,1661,212,109,317,1494,1690,1595,2.17,0.423,3,SPLIT,1,0.1074,0.7534
z3584,tile_y1344_x1344,3797,1504,1587,213,160,243,1339,1681,1692,2.0,0.25,3,SPLIT,1,0.4545,0.9023
z3584,tile_y1344_x1344,3797,1736,1755,213,392,411,4543,4193,1653,2.33,0.271,3,SPLIT,1,0.4153,0.9004
z3584,tile_y1344_x1344,3798,1614,1418,214,270,74,4663,4839,4523,1.92,0.309,3,SPLIT,1,0.7345,1.0124
z3584,tile_y1344_x1344,3805,1607,1397,221,263,53,4760,4839,4630,1.67,0.635,3,SPLIT,1,0.9015,1.0618
z3584,tile_y1344_x1344,3806,1630,1560,222,286,216,1610,4761,4970,1.67,0.287,3,SPLIT,1,0.7713,0.9816
z3584,tile_y1344_x1344,3806,1689,1624,222,345,280,4763,4689,4599,2.08,0.372,3,SPLIT,1,0.7452,0.954
z3584,tile_y1344_x1792,3618,1438,2246,34,94,454,2076,2085,2197,3.11,0.388,3,SPLIT,1,0.7094,1.0024
z3584,tile_y1344_x1792,3618,1536,1952,34,192,160,2041,2228,2123,2.89,0.646,3,SPLIT,1,0.837,1.056
z3584,tile_y1344_x1792,3622,1432,2270,38,88,478,2075,2135,2076,2.44,0.526,3,SPLIT,1,0.8386,1.0535
z3584,tile_y1344_x1792,3623,1609,2008,39,265,216,1998,2024,2204,2.11,0.543,3,SPLIT,1,0.8265,0.9974
z3584,tile_y1344_x1792,3627,1707,2178,43,363,386,2250,2311,2002,3.44,0.42,3,SPLIT,1,0.5802,0.9335
z3584,tile_y1344_x1792,3629,1733,2168,45,389,376,2105,2200,2083,2.56,0.506,3,SPLIT,1,0.6044,0.947
z3584,tile_y1344_x1792,3631,1433,2243,47,89,451,2197,2076,2226,3.22,0.468,3,SPLIT,1,0.8004,0.9792
z3584,tile_y1344_x1792,3632,1728,2013,48,384,221,402,136,497,2.44,0.237,3,SPLIT,1,0.5566,0.9498
z3584,tile_y1344_x1792,3637,1704,2144,53,360,352,2180,2169,2345,2.89,0.544,3,SPLIT,1,0.9036,0.9943
z3584,tile_y1344_x1792,3639,1604,1990,55,260,198,2204,2346,2338,2.33,0.548,3,SPLIT,1,0.878,0.9832
z3584,tile_y1344_x1792,3639,1698,1964,55,354,172,2244,518,2211,2.33,0.261,3,SPLIT,1,0.4529,0.9181
z3584,tile_y1344_x1792,3644,1524,1945,60,180,153,2317,2329,2123,2.89,0.601,3,SPLIT,1,0.6644,0.9177
z3584,tile_y1344_x1792,3647,1688,1920,63,344,128,589,734,421,2.89,0.275,3,SPLIT,1,0.261,0.8761
z3584,tile_y1344_x1792,3647,1732,2098,63,388,306,672,2119,167,2.44,0.191,3,SPLIT,1,0.3582,0.9333
z3584,tile_y1344_x1792,3647,1817,2119,63,473,327,2322,174,2291,3.22,0.432,3,SPLIT,1,0.8321,0.9956
z3584,tile_y1344_x1792,3648,1581,2014,64,237,222,638,732,2416,2.89,0.248,3,SPLIT,1,0.7713,1.0407
z3584,tile_y1344_x1792,3655,1723,2000,71,379,208,561,2234,833,2.11,0.408,3,SPLIT,1,0.641,0.9326
z3584,tile_y1344_x1792,3657,1513,1897,73,169,105,757,545,526,3.89,0.343,3,SPLIT,1,0.1475,0.8324
z3584,tile_y1344_x1792,3660,1659,2028,76,315,236,586,2244,906,2.11,0.128,3,SPLIT,1,0.677,1.0343
z3584,tile_y1344_x1792,3661,1483,1864,77,139,72,329,780,867,2.22,0.182,3,SPLIT,1,0.1277,0.8217
z3584,tile_y1344_x1792,3663,1522,2197,79,178,405,746,850,427,2.33,0.104,3,SPLIT,1,0.0603,0.7858
z3584,tile_y1344_x1792,3667,1639,2248,83,295,456,2464,2523,2557,3.0,0.229,3,SPLIT,1,0.484,0.9629
z3584,tile_y1344_x1792,3668,1530,2041,84,186,249,2620,2320,2453,2.56,0.371,3,SPLIT,1,0.8843,1.1043
z3584,tile_y1344_x1792,3670,1445,2239,86,101,447,2304,525,2197,3.22,0.271,3,SPLIT,0,,
z3584,tile_y1344_x1792,3670,1714,2180,86,370,388,2438,2458,2450,2.89,0.42,3,SPLIT,1,0.6454,0.9495
z3584,tile_y1344_x1792,3670,1792,2041,86,448,249,816,890,174,3.0,0.31,3,SPLIT,1,0.1981,0.8299
z3584,tile_y1344_x1792,3671,1779,1939,87,435,147,154,825,816,2.56,0.231,3,SPLIT,1,0.1705,0.8508
z3584,tile_y1344_x1792,3674,1554,2045,90,210,253,2620,2435,2375,2.33,0.318,3,SPLIT,1,0.904,1.1053
z3584,tile_y1344_x1792,3674,1619,2053,90,275,261,2530,2447,2446,2.67,0.531,3,SPLIT,1,0.881,1.0364
z3584,tile_y1344_x1792,3674,1651,2173,90,307,381,2534,2656,2486,3.11,0.358,3,SPLIT,1,0.9386,1.1886
z3584,tile_y1344_x1792,3675,1558,1946,91,214,154,758,2376,796,2.56,0.304,3,SPLIT,1,0.8246,1.0027
z3584,tile_y1344_x1792,3681,1431,2054,97,87,262,877,999,930,2.89,0.332,3,SPLIT,1,0.0495,0.7184
z3584,tile_y1344_x1792,3681,1546,1984,97,202,192,758,2477,2363,3.11,0.156,3,SPLIT,1,0.7173,0.9896
z3584,tile_y1344_x1792,3681,1606,2122,97,262,330,2478,2655,2640,2.0,0.612,3,SPLIT,1,0.8388,1.0043
z3584,tile_y1344_x1792,3681,1717,2192,97,373,400,2602,2438,2785,2.33,0.641,3,SPLIT,1,0.7982,0.9751
z3584,tile_y1344_x1792,3685,1622,2050,101,278,258,2447,2446,2530,3.56,0.627,3,SPLIT,1,0.6528,0.9859
z3584,tile_y1344_x1792,3689,1563,2131,105,219,339,2655,2715,2636,2.33,0.44,3,SPLIT,1,0.2769,0.8403
z3584,tile_y1344_x1792,3690,1675,1939,106,331,147,2765,2766,2607,3.22,0.298,3,SPLIT,1,0.7511,1.0345
z3584,tile_y1344_x1792,3690,1806,1926,106,462,134,979,816,825,2.11,0.377,3,SPLIT,0,,
z3584,tile_y1344_x1792,3692,1687,2040,108,343,248,1044,946,787,2.89,0.288,3,SPLIT,0,,
z3584,tile_y1344_x1792,3692,1823,2093,108,479,301,2713,901,2549,2.78,0.177,3,SPLIT,1,0.3518,0.9599
z3584,tile_y1344_x1792,3696,1745,1988,112,401,196,860,1053,1031,2.11,0.314,3,SPLIT,1,0.3395,0.9022
z3584,tile_y1344_x1792,3701,1680,1983,117,336,191,2765,2752,2657,2.89,0.319,3,SPLIT,1,0.4453,0.9146
z3584,tile_y1344_x1792,3713,1698,2188,129,354,396,2860,2901,2785,4.0,0.337,3,SPLIT,1,0.8552,1.1397
z3584,tile_y1344_x1792,3715,1573,1954,131,229,162,758,1283,1139,3.0,0.123,3,SPLIT,1,0.6703,1.0435
z3584,tile_y1344_x1792,3715,1797,1869,131,453,77,964,1184,1104,3.0,0.322,3,SPLIT,1,0.3772,0.9207
z3584,tile_y1344_x1792,3717,1514,2125,133,170,333,2769,2865,1042,2.67,0.358,3,SPLIT,1,0.0671,0.6869
z3584,tile_y1344_x1792,3721,1663,1946,137,319,154,743,1250,1206,3.11,0.148,3,SPLIT,1,0.1556,0.8863
z3584,tile_y1344_x1792,3721,1694,2225,137,350,433,2860,2785,2901,2.89,0.535,3,SPLIT,1,0.8684,1.1187
z3584,tile_y1344_x1792,3723,1750,1837,139,406,45,743,1266,1147,3.11,0.283,3,SPLIT,1,0.3757,0.9391
z3584,tile_y1344_x1792,3726,1601,1944,142,257,152,758,1201,1204,4.0,0.12,3,SPLIT,1,0.2578,0.9405
z3584,tile_y1344_x1792,3728,1762,2052,144,418,260,1142,1223,1183,3.33,0.334,3,SPLIT,1,0.2998,0.8788
z3584,tile_y1344_x1792,3729,1805,1845,145,461,53,743,964,949,3.44,0.37,3,SPLIT,1,0.0425,0.7156
z3584,tile_y1344_x1792,3733,1629,1953,149,285,161,1204,1250,1201,2.11,0.203,3,SPLIT,1,0.0784,0.7877
z3584,tile_y1344_x1792,3733,1672,2186,149,328,394,2901,2928,2860,3.22,0.349,3,SPLIT,1,0.8718,1.1045
z3584,tile_y1344_x1792,3736,1817,1922,152,473,130,964,1177,1168,2.33,0.34,3,SPLIT,1,0.7497,1.0122
z3584,tile_y1344_x1792,3747,1748,1988,163,404,196,1285,1375,1253,2.22,0.353,3,SPLIT,1,0.1533,0.846
z3584,tile_y1344_x1792,3751,1576,1943,167,232,151,1218,1358,1409,3.44,0.143,3,SPLIT,1,0.249,0.9218
z3584,tile_y1344_x1792,3753,1686,1859,169,342,67,1385,743,1116,2.44,0.346,3,SPLIT,1,0.2196,0.8752
z3584,tile_y1344_x1792,3755,1670,2078,171,326,286,1312,1349,1397,2.67,0.268,3,SPLIT,1,0.1574,0.8835
z3584,tile_y1344_x1792,3756,1811,2047,172,467,255,1386,1442,816,2.67,0.364,3,SPLIT,1,0.3007,0.8614
z3584,tile_y1344_x1792,3759,1703,2220,175,359,428,1354,2928,2901,3.33,0.117,3,SPLIT,1,0.3244,0.9615
z3584,tile_y1344_x1792,3763,1749,2149,179,405,357,858,1148,1235,3.22,0.14,3,SPLIT,1,0.1958,0.9277
z3584,tile_y1344_x1792,3764,1721,1866,180,377,74,1116,1517,743,2.44,0.484,3,SPLIT,1,0.5038,0.8985
z3584,tile_y1344_x1792,3768,1396,1930,184,52,138,1427,1416,1108,3.22,0.234,3,SPLIT,1,0.0741,0.7932
z3584,tile_y1344_x1792,3771,1786,2210,187,442,418,2946,1148,1480,2.11,0.328,3,SPLIT,1,0.0903,0.7972
z3584,tile_y1344_x1792,3787,1476,1994,203,132,202,1478,1525,1608,2.11,0.275,3,SPLIT,1,0.037,0.7153
z3584,tile_y1344_x1792,3790,1440,1834,206,96,42,1529,1565,1445,2.33,0.162,3,SPLIT,1,0.0759,0.7841
z3584,tile_y1344_x1792,3791,1712,2137,207,368,345,858,1533,1502,2.33,0.396,3,SPLIT,1,0.0663,0.7418
z3584,tile_y1344_x1792,3792,1576,1932,208,232,140,1218,1551,1567,2.33,0.168,3,SPLIT,1,0.1095,0.8582
z3584,tile_y1344_x1792,3792,1642,1911,208,298,119,1421,1116,1501,2.11,0.376,3,SPLIT,1,0.2642,0.8758
z3584,tile_y1344_x1792,3793,1703,1847,209,359,55,1116,1597,1495,2.0,0.217,3,SPLIT,1,0.4682,0.938
z3584,tile_y1344_x1792,3798,1425,1910,214,81,118,1108,1638,1524,2.89,0.307,3,SPLIT,1,0.1094,0.7995
z3584,tile_y1344_x1792,3798,1799,1930,214,455,138,1564,1674,1563,2.44,0.249,3,SPLIT,1,0.0938,0.7878
z3584,tile_y1344_x1792,3799,1769,2261,215,425,469,1518,1555,3014,2.44,0.325,3,SPLIT,1,0.2583,0.8708
z3584,tile_y1344_x2240,3617,1591,2277,33,247,37,1271,1586,1555,1.7,0.341,3,SPLIT,1,0.868,1.0137
z3584,tile_y1344_x2240,3618,1701,2315,34,357,75,1473,1267,1283,2.4,0.221,3,SPLIT,1,0.9023,1.1152
z3584,tile_y1344_x2240,3626,1514,2295,42,170,55,1572,1895,1373,2.0,0.353,3,SPLIT,1,0.82,1.0775
z3584,tile_y1344_x2240,3627,1802,2555,43,458,315,1431,1747,1411,2.8,0.342,3,SPLIT,1,0.9658,1.3315
z3584,tile_y1344_x2240,3630,1586,2365,46,242,125,1433,1189,1426,4.2,0.239,3,SPLIT,1,0.9519,1.2751
z3584,tile_y1344_x2240,3631,1650,2475,47,306,235,1226,1796,1858,2.8,0.119,3,SPLIT,1,0.8042,1.0722
z3584,tile_y1344_x2240,3631,1657,2395,47,313,155,1498,1469,1667,2.8,0.358,3,SPLIT,1,0.8691,1.0272
z3584,tile_y1344_x2240,3634,1641,2528,50,297,288,1701,1900,1731,2.1,0.23,3,SPLIT,1,0.9144,1.2091
z3584,tile_y1344_x2240,3637,1770,2311,53,426,71,1660,1389,1872,1.9,0.376,3,SPLIT,1,0.8744,1.0584
z3584,tile_y1344_x2240,3639,1731,2626,55,387,386,179,1800,1444,2.5,0.163,3,SPLIT,1,0.3717,0.9402
z3584,tile_y1344_x2240,3641,1464,2311,57,120,71,1608,1865,1623,2.6,0.308,3,SPLIT,1,0.9084,1.1423
z3584,tile_y1344_x2240,3641,1595,2361,57,251,121,1574,1695,1433,2.6,0.606,3,SPLIT,1,0.9645,1.2787
z3584,tile_y1344_x2240,3641,1787,2350,57,443,110,246,1828,204,1.8,0.227,3,SPLIT,1,0.654,0.967
z3584,tile_y1344_x2240,3642,1744,2644,58,400,404,1800,1971,1547,2.1,0.463,3,SPLIT,1,0.8618,0.9891
z3584,tile_y1344_x2240,3643,1674,2719,59,330,479,1435,1782,1702,2.3,0.375,3,SPLIT,1,0.945,1.2362
z3584,tile_y1344_x2240,3644,1789,2716,60,445,476,1704,1636,1906,2.7,0.262,3,SPLIT,1,0.6052,0.9419
z3584,tile_y1344_x2240,3649,1601,2327,65,257,87,1847,1778,1794,2.1,0.624,3,SPLIT,1,0.9258,1.1677
z3584,tile_y1344_x2240,3649,1728,2369,65,384,129,1871,1352,1788,1.9,0.32,3,SPLIT,1,0.6877,1.0759
z3584,tile_y1344_x2240,3653,1459,2318,69,115,78,1865,1910,1820,2.0,0.347,3,SPLIT,1,0.941,1.2359
z3584,tile_y1344_x2240,3655,1585,2320,71,241,80,1923,1791,1555,2.3,0.297,3,SPLIT,1,0.8819,1.0848
z3584,tile_y1344_x2240,3659,1628,2661,75,284,421,2237,1850,2108,3.3,0.417,3,SPLIT,1,0.928,1.2523
z3584,tile_y1344_x2240,3661,1709,2299,77,365,59,2020,2223,2042,3.3,0.287,3,SPLIT,1,0.7944,1.0775
z3584,tile_y1344_x2240,3661,1754,2359,77,410,119,2089,1660,2065,1.8,0.315,3,SPLIT,0,,
z3584,tile_y1344_x2240,3662,1667,2550,78,323,310,304,1836,1743,1.7,0.389,3,SPLIT,1,0.8919,1.0445
z3584,tile_y1344_x2240,3666,1787,2577,82,443,337,2181,2136,1431,3.1,0.299,3,SPLIT,1,0.8613,1.06
z3584,tile_y1344_x2240,3669,1399,2349,85,55,109,2025,1822,1313,1.8,0.492,3,SPLIT,1,0.947,1.2658
z3584,tile_y1344_x2240,3672,1797,2351,88,453,111,2229,2135,338,1.7,0.19,3,SPLIT,1,0.7112,1.0104
z3584,tile_y1344_x2240,3675,1487,2299,91,143,59,1984,2118,2624,2.6,0.526,3,SPLIT,1,0.9548,1.2348
z3584,tile_y1344_x2240,3677,1779,2372,93,435,132,2135,2015,2182,2.5,0.464,3,SPLIT,1,0.9068,1.0359
z3584,tile_y1344_x2240,3679,1823,2350,95,479,110,2245,2230,2229,2.1,0.34,3,SPLIT,1,0.6981,0.9559
z3584,tile_y1344_x2240,3680,1379,2367,96,35,127,1313,2299,2344,3.0,0.397,3,SPLIT,1,0.9481,1.2426
z3584,tile_y1344_x2240,3684,1613,2546,100,269,306,2266,519,449,2.6,0.226,3,SPLIT,1,0.4283,0.9138
z3584,tile_y1344_x2240,3684,1705,2626,100,361,386,2131,2204,2130,1.8,0.261,3,SPLIT,1,0.5082,0.9208
z3584,tile_y1344_x2240,3685,1510,2538,101,166,298,2347,2250,2405,2.6,0.432,3,SPLIT,0,,
z3584,tile_y1344_x2240,3689,1515,2512,105,171,272,2316,2235,2233,2.3,0.325,3,SPLIT,1,0.8954,1.1537
z3584,tile_y1344_x2240,3690,1711,2649,106,367,409,2204,2295,2270,3.2,0.265,3,SPLIT,1,0.3638,0.8993
z3584,tile_y1344_x2240,3690,1773,2286,106,429,46,2199,2226,2545,2.6,0.414,3,SPLIT,1,0.9224,1.0232
z3584,tile_y1344_x2240,3691,1693,2421,107,349,181,2354,2198,293,2.1,0.596,3,SPLIT,1,0.7272,0.9478
z3584,tile_y1344_x2240,3692,1760,2351,108,416,111,2328,2225,2461,2.0,0.596,3,SPLIT,1,0.9402,1.1651
z3584,tile_y1344_x2240,3693,1543,2381,109,199,141,2302,2373,2252,1.9,0.448,3,SPLIT,1,0.8982,1.0412
z3584,tile_y1344_x2240,3693,1822,2430,109,478,190,187,406,516,2.6,0.442,3,SPLIT,0,,
z3584,tile_y1344_x2240,3694,1804,2327,110,460,87,2229,2383,2272,3.0,0.472,3,SPLIT,1,0.9307,1.1138
z3584,tile_y1344_x2240,3699,1634,2598,115,290,358,2378,2707,2186,3.3,0.251,3,SPLIT,1,0.1698,0.8419
z3584,tile_y1344_x2240,3701,1456,2481,117,112,241,2871,558,2420,2.7,0.209,3,SPLIT,1,0.6901,0.9674
z3584,tile_y1344_x2240,3702,1749,2373,118,405,133,2486,2170,2328,2.6,0.296,3,SPLIT,1,0.9308,1.17
z3584,tile_y1344_x2240,3707,1704,2312,123,360,72,2518,2558,2381,3.5,0.359,3,SPLIT,1,0.8463,1.0524
z3584,tile_y1344_x2240,3710,1695,2278,126,351,38,2381,580,2268,2.8,0.247,3,SPLIT,1,0.7392,1.0218
z3584,tile_y1344_x2240,3713,1782,2468,129,438,228,544,589,492,2.6,0.266,3,SPLIT,1,0.1474,0.8168
z3584,tile_y1344_x2240,3725,1734,2291,141,390,51,2679,2558,2784,2.2,0.388,3,SPLIT,1,0.8629,1.0722
z3584,tile_y1344_x2240,3726,1712,2440,142,368,200,293,619,595,1.9,0.337,3,SPLIT,1,0.2798,0.8501
z3584,tile_y1344_x2240,3728,1648,2482,144,304,242,676,887,293,2.5,0.285,3,SPLIT,1,0.5741,0.9636
z3584,tile_y1344_x2240,3732,1790,2329,148,446,89,658,698,2693,2.4,0.392,3,SPLIT,1,0.881,1.0043
z3584,tile_y1344_x2240,3734,1802,2564,150,458,324,552,666,606,1.7,0.166,3,SPLIT,1,0.0686,0.6755
z3584,tile_y1344_x2240,3739,1576,2345,155,232,105,2792,2825,2724,1.9,0.501,3,SPLIT,1,0.6658,0.995
z3584,tile_y1344_x2240,3740,1760,2331,156,416,91,2755,2728,3045,2.7,0.372,3,SPLIT,1,0.8824,1.0154
z3584,tile_y1344_x2240,3741,1605,2431,157,261,191,2450,2796,2433,1.7,0.538,3,SPLIT,1,0.6222,0.8874
z3584,tile_y1344_x2240,3741,1652,2434,157,308,194,316,738,713,3.0,0.162,3,SPLIT,1,0.1267,0.8366
z3584,tile_y1344_x2240,3747,1671,2296,163,327,56,310,657,714,1.7,0.456,3,SPLIT,0,,
z3584,tile_y1344_x2240,3752,1814,2426,168,470,186,781,642,669,2.3,0.33,3,SPLIT,1,0.111,0.798
z3584,tile_y1344_x2240,3759,1752,2376,175,408,136,810,819,806,2.8,0.336,3,SPLIT,1,0.365,0.9039
z3584,tile_y1344_x2240,3768,1798,2373,184,454,133,781,852,847,2.7,0.193,3,SPLIT,1,0.0874,0.7908
z3584,tile_y1344_x2240,3778,1535,2616,194,191,376,762,883,842,1.9,0.114,3,SPLIT,1,0.2814,0.8958
z3584,tile_y1344_x2240,3778,1746,2335,194,402,95,3045,3019,2914,3.6,0.305,3,SPLIT,1,0.6744,0.9709
z3584,tile_y1344_x2240,3780,1750,2316,196,406,76,3045,3013,2964,3.6,0.328,3,SPLIT,1,0.7956,1.0127
z3584,tile_y1344_x2240,3792,1810,2293,208,466,53,895,868,796,1.7,0.201,3,SPLIT,1,0.0792,0.7222
z3584,tile_y1344_x2688,3619,1788,2857,35,444,169,47,337,8,3.5,0.415,3,SPLIT,1,0.2608,0.8918
z3584,tile_y1344_x2688,3621,1702,2757,37,358,69,340,357,378,6.33,0.442,3,SPLIT,1,0.9314,1.2856
z3584,tile_y1344_x2688,3622,1769,2789,38,425,101,349,374,378,2.67,0.182,3,SPLIT,1,0.6217,1.0586
z3584,tile_y1344_x2688,3622,1800,2795,38,456,107,338,375,8,2.17,0.412,3,SPLIT,1,0.4768,0.9511
z3584,tile_y1344_x2688,3624,1757,2795,40,413,107,374,291,349,4.33,0.291,3,SPLIT,1,0.7046,1.0038
z3584,tile_y1344_x2688,3629,1776,2791,45,432,103,362,384,375,2.17,0.301,3,SPLIT,0,,
z3584,tile_y1344_x2688,3634,1767,2828,50,423,140,74,374,358,2.17,0.328,3,SPLIT,0,,
z3584,tile_y1344_x2688,3635,1745,2780,51,401,92,374,437,52,2.67,0.364,3,SPLIT,1,0.757,0.9823
z3584,tile_y1344_x2688,3638,1707,2804,54,363,116,437,392,356,2.5,0.5,3,SPLIT,1,0.3767,0.9288
z3584,tile_y1344_x2688,3645,1681,2725,61,337,37,343,378,390,4.33,0.343,3,SPLIT,1,0.9166,1.2116
z3584,tile_y1344_x2688,3648,1734,2842,64,390,154,84,95,423,2.83,0.46,3,SPLIT,1,0.1032,0.8163
z3584,tile_y1344_x2688,3650,1733,2751,66,389,63,408,91,417,1.67,0.539,3,SPLIT,1,0.8367,1.0186
z3584,tile_y1344_x2688,3652,1807,2743,68,463,55,389,472,424,2.33,0.75,3,SPLIT,1,0.3639,0.8739
z3584,tile_y1344_x2688,3656,1727,2796,72,383,108,71,85,374,3.67,0.155,3,SPLIT,1,0.1735,0.9029
z3584,tile_y1344_x2688,3663,1801,2776,79,457,88,411,395,113,1.83,0.815,3,SPLIT,1,0.3173,0.8634
z3584,tile_y1344_x2688,3664,1702,2812,80,358,124,437,71,479,2.0,0.26,3,SPLIT,1,0.1449,0.9119
z3584,tile_y1344_x2688,3669,1782,2809,85,438,121,112,135,94,2.83,0.369,3,SPLIT,1,0.0773,0.775
z3584,tile_y1344_x2688,3678,1674,2753,94,330,65,464,468,462,3.5,0.371,3,SPLIT,1,0.3828,0.9061
z3584,tile_y1344_x2688,3682,1764,2948,98,420,260,132,190,60,2.0,0.138,3,SPLIT,0,,
z3584,tile_y1344_x2688,3727,1720,2758,143,376,70,497,99,500,2.5,0.343,3,SPLIT,1,0.0868,0.8256
z3584,tile_y1344_x2688,3728,1654,2735,144,310,47,195,165,166,2.83,0.454,3,SPLIT,1,0.1044,0.8449
z3584,tile_y1344_x2688,3748,1796,2788,164,452,100,193,203,492,1.67,0.188,3,SPLIT,1,0.0473,0.6387
z3584,tile_y1344_x2688,3779,1781,2964,195,437,276,218,215,154,1.83,0.519,3,SPLIT,1,0.2071,0.8826
z3584,tile_y1344_x2688,3788,1705,2725,204,361,37,241,229,238,1.83,0.388,3,SPLIT,1,0.1034,0.7586
z3584,tile_y1344_x2688,3789,1756,2939,205,412,251,246,237,243,2.5,0.516,3,SPLIT,1,0.1976,0.8552
z3584,tile_y1344_x2688,3801,1654,2754,217,310,66,248,257,235,3.5,0.266,3,SPLIT,1,0.0957,0.7869
z3584,tile_y1344_x2688,3804,1737,2790,220,393,102,283,272,216,2.5,0.318,3,SPLIT,1,0.0403,0.707
z3584,tile_y1344_x2688,3806,1712,2909,222,368,221,252,243,217,2.33,0.46,3,SPLIT,1,0.0885,0.8209
z3584,tile_y1344_x448,3620,1586,894,36,242,446,59,5,54,1.71,0.222,3,SPLIT,1,0.2666,0.8706
z3584,tile_y1344_x448,3626,1616,902,42,272,454,45,5,49,4.14,0.284,3,SPLIT,1,0.0916,0.8207
z3584,tile_y1344_x448,3631,1625,769,47,281,321,60,12,68,2.86,0.247,3,SPLIT,1,0.0581,0.7312
z3584,tile_y1344_x448,3632,1804,706,48,460,258,394,340,325,7.0,0.51,3,SPLIT,1,0.9005,1.0755
z3584,tile_y1344_x448,3666,1632,914,82,288,466,95,108,96,2.0,0.292,3,SPLIT,1,0.0423,0.7503
z3584,tile_y1344_x448,3673,1720,877,89,376,429,370,178,354,4.0,0.425,3,SPLIT,0,,
z3584,tile_y1344_x448,3682,1629,917,98,285,469,132,95,131,2.14,0.355,3,SPLIT,1,0.0983,0.7696
z3584,tile_y1344_x448,3683,1732,733,99,388,285,147,130,102,2.29,0.186,3,SPLIT,1,0.1134,0.833
z3584,tile_y1344_x448,3687,1774,775,103,430,327,148,97,137,2.14,0.865,3,SPLIT,0,,
z3584,tile_y1344_x448,3695,1811,696,111,467,248,395,378,371,1.86,0.469,3,SPLIT,1,0.835,0.9694
z3584,tile_y1344_x448,3698,1650,847,114,306,399,121,390,140,5.14,0.193,3,SPLIT,1,0.0639,0.7887
z3584,tile_y1344_x448,3710,1810,807,126,466,359,97,399,162,2.43,0.434,3,SPLIT,1,0.1477,0.8124
z3584,tile_y1344_x448,3714,1698,795,130,354,347,488,411,429,2.29,0.45,3,SPLIT,1,0.6545,1.0035
z3584,tile_y1344_x448,3715,1720,787,131,376,339,488,454,429,1.86,0.255,3,SPLIT,1,0.5066,1.0175
z3584,tile_y1344_x448,3716,1819,776,132,475,328,164,160,433,2.0,0.181,3,SPLIT,1,0.1162,0.8262
z3584,tile_y1344_x448,3718,1709,800,134,365,352,429,488,403,2.0,0.714,3,SPLIT,1,0.8621,1.0258
z3584,tile_y1344_x448,3718,1712,905,134,368,457,218,150,153,2.14,0.585,3,SPLIT,0,,
z3584,tile_y1344_x448,3724,1800,789,140,456,341,399,164,414,4.0,0.235,3,SPLIT,1,0.3922,0.843
z3584,tile_y1344_x448,3725,1816,804,141,472,356,207,399,160,1.86,0.373,3,SPLIT,0,,
z3584,tile_y1344_x448,3728,1722,795,144,378,347,454,488,189,2.14,0.516,3,SPLIT,1,0.7376,1.0401
z3584,tile_y1344_x448,3736,1773,879,152,429,431,213,205,178,2.43,0.279,3,SPLIT,1,0.2011,0.8685
z3584,tile_y1344_x448,3740,1769,869,156,425,421,205,445,232,2.71,0.127,3,SPLIT,1,0.0989,0.8261
z3584,tile_y1344_x448,3741,1807,822,157,463,374,226,443,222,2.43,0.194,3,SPLIT,0,,
z3584,tile_y1344_x448,3743,1810,866,159,466,418,493,431,221,5.43,0.211,3,SPLIT,1,0.7679,0.9742
z3584,tile_y1344_x448,3758,1655,887,174,311,439,457,453,438,3.71,0.392,3,SPLIT,1,0.7149,0.9425
z3584,tile_y1344_x448,3758,1710,870,174,366,422,512,488,179,2.71,0.999,3,SPLIT,1,0.6637,0.9156
z3584,tile_y1344_x448,3763,1809,838,179,465,390,244,226,515,1.71,0.179,3,SPLIT,1,0.1852,0.8603
z3584,tile_y1344_x448,3766,1785,837,182,441,389,239,480,210,3.0,0.579,3,SPLIT,0,,
z3584,tile_y1344_x448,3767,1793,874,183,449,426,515,485,451,3.29,0.305,3,SPLIT,1,0.6314,0.9591
z3584,tile_y1344_x448,3771,1791,906,187,447,458,493,252,515,3.71,0.275,3,SPLIT,1,0.4151,0.8893
z3584,tile_y1344_x448,3774,1716,891,190,372,443,512,464,488,3.71,0.769,3,SPLIT,1,0.8421,1.0136
z3584,tile_y1344_x448,3774,1790,873,190,446,425,515,483,451,3.43,0.279,3,SPLIT,1,0.4855,0.9169
z3584,tile_y1344_x448,3790,1772,862,206,428,414,265,480,465,2.86,0.218,3,SPLIT,1,0.042,0.7658
z3584,tile_y1344_x448,3793,1708,918,209,364,470,512,501,464,4.14,0.605,3,SPLIT,1,0.6318,0.9577
z3584,tile_y1344_x448,3802,1707,925,218,363,477,464,505,501,5.86,0.273,3,SPLIT,1,0.3742,0.921
z3584,tile_y1344_x896,3627,1774,1348,43,430,452,1166,1138,1170,2.27,0.449,3,SPLIT,1,0.8833,1.1945
z3584,tile_y1344_x896,3628,1656,1238,44,312,342,1113,1106,970,2.91,0.415,3,SPLIT,1,0.9566,1.242
