slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision
z4256,tile_y1344_x1344,4390,1606,1526,134,262,182,713,683,591,5.17,0.368,1,SPLIT
z4256,tile_y1344_x1344,4447,1484,1453,191,140,109,869,942,1083,4.67,0.281,1,SPLIT
z4256,tile_y1344_x1792,4338,1521,1863,82,177,71,1754,1895,1820,5.14,0.301,1,SPLIT
z4256,tile_y1344_x1792,4341,1516,1841,85,172,49,1754,1900,1909,3.86,0.105,1,SPLIT
z4256,tile_y1344_x1792,4381,1410,2024,125,66,232,712,2034,131,4.14,0.315,1,SPLIT
z4256,tile_y1344_x1792,4383,1475,1955,127,131,163,735,671,527,4.0,0.453,1,SPLIT
z4256,tile_y1344_x1792,4383,1612,1949,127,268,157,2123,2130,2043,4.0,0.456,1,SPLIT
z4256,tile_y1344_x1792,4423,1578,2150,167,234,358,393,946,1048,4.29,0.119,1,SPLIT
z4256,tile_y1344_x1792,4443,1578,2070,187,234,278,1191,1263,370,4.0,0.202,1,SPLIT
z4256,tile_y1344_x1792,4451,1771,1936,195,427,144,1116,1293,1160,6.0,0.519,1,SPLIT
z4256,tile_y1344_x1792,4458,1740,1920,202,396,128,1273,1292,872,4.43,0.414,1,SPLIT
z4256,tile_y1344_x1792,4460,1793,1901,204,449,109,1126,618,1051,5.14,0.511,1,SPLIT
z4256,tile_y1344_x2240,4334,1470,2437,78,126,197,106,41,105,5.4,0.686,1,SPLIT
z4256,tile_y1344_x2240,4409,1406,2333,153,62,93,242,156,123,3.8,0.716,1,SPLIT
z4256,tile_y1344_x2240,4412,1604,2302,156,260,62,47,219,240,4.6,0.239,1,SPLIT
z4256,tile_y1344_x2688,4288,1645,2849,32,301,161,24,64,36,4.4,0.297,1,SPLIT
z4256,tile_y1344_x2688,4298,1648,2854,42,304,166,24,43,36,5.2,0.2,1,SPLIT
z4256,tile_y1344_x2688,4310,1700,2781,54,356,93,57,52,54,5.2,0.126,1,SPLIT
z4256,tile_y1344_x2688,4312,1725,2910,56,381,222,32,88,101,9.6,0.717,1,SPLIT
z4256,tile_y1344_x2688,4421,1800,2976,165,456,288,154,102,167,8.0,0.209,1,SPLIT
z4256,tile_y1344_x448,4306,1692,911,50,348,463,226,187,301,3.71,0.355,1,SPLIT
z4256,tile_y1344_x448,4309,1645,882,53,301,434,191,10,38,7.0,0.175,1,SPLIT
z4256,tile_y1344_x448,4326,1728,907,70,384,459,301,223,40,3.71,0.417,1,SPLIT
z4256,tile_y1344_x448,4370,1585,904,114,241,456,267,65,264,4.0,0.244,1,SPLIT
z4256,tile_y1344_x896,4289,1429,1356,33,85,460,3,101,142,5.2,0.192,1,SPLIT
z4256,tile_y1344_x896,4346,1525,963,90,181,67,1273,849,869,5.2,0.447,1,SPLIT
z4256,tile_y1344_x896,4384,1523,1095,128,179,199,279,314,289,6.0,0.486,1,SPLIT
z4256,tile_y1344_x896,4395,1524,1163,139,180,267,319,201,308,5.8,0.239,1,SPLIT
z4256,tile_y1344_x896,4414,1588,1304,158,244,408,357,371,349,6.4,0.406,1,SPLIT
z4256,tile_y1344_x896,4430,1525,1305,174,181,409,355,405,126,5.6,0.283,1,SPLIT
z4256,tile_y1792_x1344,4305,1844,1605,49,52,261,1542,1671,1715,2.25,0.491,2,SPLIT
z4256,tile_y1792_x1344,4317,1879,1505,61,87,161,181,309,315,2.25,0.247,2,SPLIT
z4256,tile_y1792_x1344,4324,1852,1742,68,60,398,1715,1633,1521,3.5,0.238,2,SPLIT
z4256,tile_y1792_x1344,4328,2019,1803,72,227,459,1724,1640,1600,4.62,0.298,2,SPLIT
z4256,tile_y1792_x1344,4331,1994,1454,75,202,110,366,410,355,4.12,0.197,2,SPLIT
z4256,tile_y1792_x1344,4332,2056,1468,76,264,124,459,531,215,4.12,0.607,1,SPLIT
z4256,tile_y1792_x1344,4337,2021,1783,81,229,439,1724,1642,1708,3.25,0.404,2,SPLIT
z4256,tile_y1792_x1344,4337,2134,1390,81,342,46,448,386,509,2.5,0.304,2,SPLIT
z4256,tile_y1792_x1344,4340,2047,1626,84,255,282,421,282,514,4.38,0.313,2,SPLIT
z4256,tile_y1792_x1344,4341,2179,1377,85,387,33,65,277,481,3.75,0.179,2,SPLIT
z4256,tile_y1792_x1344,4346,1863,1689,90,71,345,1715,1585,498,4.88,0.51,2,SPLIT
z4256,tile_y1792_x1344,4347,1977,1822,91,185,478,409,527,494,2.62,0.181,2,SPLIT
z4256,tile_y1792_x1344,4351,2169,1454,95,377,110,456,461,373,2.12,0.36,2,SPLIT
z4256,tile_y1792_x1344,4352,1832,1680,96,40,336,1670,1606,1739,3.25,0.548,2,SPLIT
z4256,tile_y1792_x1344,4354,1875,1748,98,83,404,1715,1808,1623,2.75,0.539,2,SPLIT
z4256,tile_y1792_x1344,4354,2076,1602,98,284,258,524,336,514,2.38,0.218,2,SPLIT
z4256,tile_y1792_x1344,4355,2072,1380,99,280,36,433,472,360,2.12,0.97,2,SPLIT
z4256,tile_y1792_x1344,4358,2003,1589,102,211,245,389,507,487,2.38,0.237,2,SPLIT
z4256,tile_y1792_x1344,4358,2019,1492,102,227,148,551,366,447,3.25,0.413,2,SPLIT
z4256,tile_y1792_x1344,4361,1879,1781,105,87,437,1715,1808,1742,3.38,0.349,2,SPLIT
z4256,tile_y1792_x1344,4361,1912,1671,105,120,327,378,659,370,3.88,0.102,1,SPLIT
z4256,tile_y1792_x1344,4365,1866,1736,109,74,392,1714,1632,1770,3.12,0.331,2,SPLIT
z4256,tile_y1792_x1344,4366,2058,1580,110,266,236,552,1662,692,3.12,0.433,2,SPLIT
z4256,tile_y1792_x1344,4367,2047,1604,111,255,260,530,626,1821,2.88,0.183,2,SPLIT
z4256,tile_y1792_x1344,4373,2007,1792,117,215,448,1812,1724,1652,3.5,0.396,2,SPLIT
z4256,tile_y1792_x1344,4378,2162,1518,122,370,174,666,662,760,3.62,0.334,2,SPLIT
z4256,tile_y1792_x1344,4382,2038,1660,126,246,316,1814,1854,560,3.5,0.269,2,SPLIT
z4256,tile_y1792_x1344,4383,2210,1465,127,418,121,1833,1806,1784,3.25,0.504,2,SPLIT
z4256,tile_y1792_x1344,4388,1954,1550,132,162,206,584,589,784,5.38,0.12,2,SPLIT
z4256,tile_y1792_x1344,4390,2105,1675,134,313,331,607,489,432,2.25,0.263,2,SPLIT
z4256,tile_y1792_x1344,4391,2006,1796,135,214,452,1868,1909,1865,2.12,0.284,2,SPLIT
z4256,tile_y1792_x1344,4392,2026,1541,136,234,197,690,635,758,2.88,0.381,2,SPLIT
z4256,tile_y1792_x1344,4395,2017,1621,139,225,277,378,585,1903,2.0,0.217,2,SPLIT
z4256,tile_y1792_x1344,4396,2108,1764,140,316,420,677,1905,1994,2.38,0.282,2,SPLIT
z4256,tile_y1792_x1344,4399,1944,1608,143,152,264,378,606,711,2.88,0.27,2,SPLIT
z4256,tile_y1792_x1344,4401,2127,1804,145,335,460,736,704,1969,3.25,0.343,2,SPLIT
z4256,tile_y1792_x1344,4403,1904,1772,147,112,428,633,667,769,4.75,0.252,1,SPLIT
z4256,tile_y1792_x1344,4405,1887,1604,149,95,260,709,739,728,3.0,0.276,2,SPLIT
z4256,tile_y1792_x1344,4405,1915,1740,149,123,396,633,769,611,2.12,0.454,2,SPLIT
z4256,tile_y1792_x1344,4407,2049,1776,151,257,432,1957,1956,2022,5.38,0.389,1,SPLIT
z4256,tile_y1792_x1344,4410,2103,1801,154,311,457,1969,838,2061,2.0,0.704,2,SPLIT
z4256,tile_y1792_x1344,4415,2090,1754,159,298,410,785,888,1944,2.25,0.517,2,SPLIT
z4256,tile_y1792_x1344,4415,2246,1462,159,454,118,773,714,840,2.0,0.591,2,SPLIT
z4256,tile_y1792_x1344,4417,1899,1580,161,107,236,796,835,817,2.0,0.13,2,SPLIT
z4256,tile_y1792_x1344,4421,1889,1636,165,97,292,834,709,659,2.0,0.285,2,SPLIT
z4256,tile_y1792_x1344,4431,2190,1458,175,398,114,2048,2176,2164,2.0,0.708,2,SPLIT
z4256,tile_y1792_x1344,4434,2071,1535,178,279,191,951,2021,988,2.0,0.404,2,SPLIT
z4256,tile_y1792_x1344,4439,2128,1518,183,336,174,2039,2541,2742,3.25,0.466,2,SPLIT
z4256,tile_y1792_x1344,4440,2136,1740,184,344,396,432,1994,964,2.12,0.258,2,SPLIT
z4256,tile_y1792_x1344,4440,2233,1582,184,441,238,2119,2408,2179,4.25,0.452,2,SPLIT
z4256,tile_y1792_x1344,4442,2145,1566,186,353,222,2541,2123,2360,3.25,0.247,2,SPLIT
z4256,tile_y1792_x1344,4446,2108,1656,190,316,312,2229,2292,2257,2.12,0.768,2,SPLIT
z4256,tile_y1792_x1344,4453,2158,1725,197,366,381,432,912,1121,3.25,0.228,2,SPLIT
z4256,tile_y1792_x1344,4454,2097,1520,198,305,176,2742,2290,2444,2.5,0.288,2,SPLIT
z4256,tile_y1792_x1344,4454,2126,1425,198,334,81,2341,1973,2393,3.38,0.205,2,SPLIT
z4256,tile_y1792_x1344,4454,2234,1823,198,442,479,2265,2250,2309,2.0,0.612,2,SPLIT
z4256,tile_y1792_x1344,4457,2077,1566,201,285,222,2233,2541,2335,2.5,0.368,2,SPLIT
z4256,tile_y1792_x1344,4458,2193,1617,202,401,273,2300,2414,2249,3.38,0.269,2,SPLIT
z4256,tile_y1792_x1344,4466,2183,1727,210,391,383,912,432,1258,3.88,0.138,1,SPLIT
z4256,tile_y1792_x1344,4473,2114,1500,217,322,156,2397,2327,2586,3.0,0.255,2,SPLIT
z4256,tile_y1792_x1344,4473,2234,1446,217,442,102,2742,2344,802,5.5,0.141,2,SPLIT
z4256,tile_y1792_x1344,4477,2090,1774,221,298,430,2632,1301,2489,3.0,0.19,2,SPLIT
z4256,tile_y1792_x1792,4317,2186,2143,61,394,351,1539,314,1636,4.43,0.342,1,SPLIT
z4256,tile_y1792_x1792,4343,1832,1872,87,40,80,246,311,324,6.57,0.174,1,SPLIT
z4256,tile_y1792_x1792,4349,2162,2107,93,370,315,2005,1889,1789,5.29,0.255,1,SPLIT
z4256,tile_y1792_x1792,4367,2107,1897,111,315,105,378,1981,1947,4.57,0.341,1,SPLIT
z4256,tile_y1792_x1792,4394,2142,2110,138,350,318,2118,2148,2299,6.43,0.434,1,SPLIT
z4256,tile_y1792_x1792,4408,2027,1842,152,235,50,2218,2547,2153,4.29,0.255,1,SPLIT
z4256,tile_y1792_x1792,4423,2212,1845,167,420,53,2410,2392,2482,4.71,0.301,1,SPLIT
z4256,tile_y1792_x1792,4451,2112,1864,195,320,72,2566,2499,2629,5.14,0.391,1,SPLIT
z4256,tile_y1792_x1792,4466,2265,1886,210,473,94,618,2682,2634,4.86,0.109,1,SPLIT
z4256,tile_y1792_x2240,4300,1940,2435,44,148,195,130,87,139,4.6,0.542,1,SPLIT
z4256,tile_y1792_x2240,4332,2203,2554,76,411,314,179,155,182,5.0,0.206,1,SPLIT
z4256,tile_y1792_x3136,4320,2198,3203,64,406,67,406,63,109,4.29,0.215,1,SPLIT
z4256,tile_y1792_x3136,4335,2266,3189,79,474,53,149,27,120,4.29,0.287,1,SPLIT
z4256,tile_y1792_x3136,4344,2113,3228,88,321,92,19,239,169,4.0,0.361,1,SPLIT
z4256,tile_y1792_x3136,4357,2226,3184,101,434,48,109,179,413,4.0,0.663,1,SPLIT
z4256,tile_y1792_x3136,4385,2153,3284,129,361,148,490,470,469,3.86,0.339,1,SPLIT
z4256,tile_y1792_x3136,4405,2174,3179,149,382,43,254,296,159,4.0,0.972,1,SPLIT
z4256,tile_y1792_x3136,4420,2122,3229,164,330,93,591,479,532,4.0,0.394,1,SPLIT
z4256,tile_y1792_x3136,4420,2127,3301,164,335,165,497,591,484,4.14,0.423,1,SPLIT
z4256,tile_y1792_x3136,4428,2093,3210,172,301,74,289,323,326,4.86,0.241,1,SPLIT
z4256,tile_y1792_x448,4333,2261,890,77,469,442,129,146,213,4.67,0.267,1,SPLIT
z4256,tile_y1792_x448,4348,2142,752,92,350,304,184,61,251,5.5,0.294,1,SPLIT
z4256,tile_y1792_x448,4419,2141,809,163,349,361,299,308,283,8.17,0.192,1,SPLIT
z4256,tile_y1792_x448,4437,2076,913,181,284,465,326,343,366,4.5,0.246,1,SPLIT
z4256,tile_y1792_x896,4339,2242,1212,83,450,316,1620,546,1736,4.57,0.626,1,SPLIT
z4256,tile_y1792_x896,4452,2183,1273,196,391,377,1019,1014,983,6.29,0.18,1,SPLIT
z4256,tile_y1792_x896,4456,2129,943,200,337,47,1027,927,1117,4.86,0.374,1,SPLIT
z4256,tile_y2240_x1344,4292,2459,1381,36,219,37,150,411,267,2.62,0.153,2,SPLIT
z4256,tile_y2240_x1344,4292,2486,1411,36,246,67,411,283,307,3.12,0.234,2,SPLIT
z4256,tile_y2240_x1344,4293,2503,1818,37,263,474,62,297,269,3.25,0.206,2,SPLIT
z4256,tile_y2240_x1344,4296,2499,1662,40,259,318,323,381,180,3.12,0.303,2,SPLIT
z4256,tile_y2240_x1344,4297,2497,1440,41,257,96,411,364,307,1.88,0.212,2,SPLIT
z4256,tile_y2240_x1344,4306,2599,1436,50,359,92,285,333,446,2.5,0.275,2,SPLIT
z4256,tile_y2240_x1344,4307,2424,1503,51,184,159,1872,1724,335,4.75,0.17,1,SPLIT
z4256,tile_y2240_x1344,4307,2584,1821,51,344,477,80,428,1718,2.25,0.264,2,SPLIT
z4256,tile_y2240_x1344,4307,2631,1532,51,391,188,439,362,95,2.25,0.378,2,SPLIT
z4256,tile_y2240_x1344,4311,2652,1779,55,412,435,103,462,324,2.88,0.368,2,SPLIT
z4256,tile_y2240_x1344,4312,2298,1518,56,58,174,434,289,379,4.25,0.175,2,SPLIT
z4256,tile_y2240_x1344,4313,2549,1633,57,309,289,1691,1778,1789,2.12,0.432,2,SPLIT
z4256,tile_y2240_x1344,4315,2618,1517,59,378,173,439,417,362,2.0,0.317,2,SPLIT
z4256,tile_y2240_x1344,4316,2279,1528,60,39,184,420,379,434,2.88,0.196,2,SPLIT
z4256,tile_y2240_x1344,4318,2555,1653,62,315,309,1691,1739,1776,2.75,0.359,2,SPLIT
z4256,tile_y2240_x1344,4318,2582,1439,62,342,95,417,366,333,4.88,0.349,1,SPLIT
z4256,tile_y2240_x1344,4319,2465,1815,63,225,471,453,233,487,2.88,0.368,2,SPLIT
z4256,tile_y2240_x1344,4323,2565,1748,67,325,404,181,428,415,2.38,0.533,2,SPLIT
z4256,tile_y2240_x1344,4323,2593,1749,67,353,405,1744,492,1665,2.38,0.289,2,SPLIT
z4256,tile_y2240_x1344,4323,2604,1739,67,364,395,1852,1744,1824,2.0,0.201,2,SPLIT
z4256,tile_y2240_x1344,4324,2648,1573,68,408,229,148,362,274,3.0,0.288,2,SPLIT
z4256,tile_y2240_x1344,4331,2565,1689,75,325,345,1799,1769,1820,3.5,0.357,2,SPLIT
z4256,tile_y2240_x1344,4339,2566,1434,83,326,90,417,504,333,3.25,0.138,2,SPLIT
z4256,tile_y2240_x1344,4341,2550,1508,85,310,164,517,1813,630,2.5,0.105,2,SPLIT
z4256,tile_y2240_x1344,4348,2635,1569,92,395,225,362,590,572,2.12,0.192,2,SPLIT
z4256,tile_y2240_x1344,4350,2589,1792,94,349,448,1777,1861,1854,2.12,0.323,2,SPLIT
z4256,tile_y2240_x1344,4351,2671,1662,95,431,318,418,424,680,3.25,0.259,2,SPLIT
z4256,tile_y2240_x1344,4353,2557,1680,97,317,336,1907,1799,1820,2.25,0.238,2,SPLIT
z4256,tile_y2240_x1344,4355,2561,1713,99,321,369,1890,1896,1852,2.38,0.469,2,SPLIT
z4256,tile_y2240_x1344,4356,2359,1812,100,119,468,586,482,304,2.5,0.598,2,SPLIT
z4256,tile_y2240_x1344,4361,2517,1697,105,277,353,540,1900,670,3.75,0.132,2,SPLIT
z4256,tile_y2240_x1344,4362,2583,1642,106,343,298,1884,1912,1815,2.0,0.389,2,SPLIT
z4256,tile_y2240_x1344,4366,2545,1694,110,305,350,1907,1890,632,2.0,0.36,2,SPLIT
z4256,tile_y2240_x1344,4369,2563,1670,113,323,326,1925,715,1907,2.12,0.724,2,SPLIT
z4256,tile_y2240_x1344,4369,2596,1526,113,356,182,362,736,663,3.25,0.139,2,SPLIT
z4256,tile_y2240_x1344,4375,2495,1794,119,255,450,650,669,719,2.25,0.437,2,SPLIT
z4256,tile_y2240_x1344,4386,2633,1722,130,393,378,810,634,823,2.0,0.552,2,SPLIT
z4256,tile_y2240_x1344,4392,2465,1759,136,225,415,650,866,710,2.12,0.163,2,SPLIT
z4256,tile_y2240_x1344,4397,2414,1566,141,174,222,914,717,2461,3.12,0.29,2,SPLIT
z4256,tile_y2240_x1344,4399,2520,1625,143,280,281,1994,2020,1937,4.25,0.37,2,SPLIT
z4256,tile_y2240_x1344,4411,2686,1798,155,446,454,362,852,906,3.25,0.214,2,SPLIT
z4256,tile_y2240_x1344,4413,2332,1384,157,92,40,2048,2137,2025,3.75,0.32,2,SPLIT
z4256,tile_y2240_x1344,4413,2549,1657,157,309,313,2052,2106,1946,2.0,0.185,2,SPLIT
z4256,tile_y2240_x1344,4413,2588,1697,157,348,353,2220,1011,855,3.25,0.144,2,SPLIT
z4256,tile_y2240_x1344,4416,2361,1588,160,121,244,1966,987,2059,2.25,0.507,2,SPLIT
z4256,tile_y2240_x1344,4418,2315,1387,162,75,43,2048,2025,2137,3.75,0.172,1,SPLIT
z4256,tile_y2240_x1344,4425,2344,1409,169,104,65,2048,2088,2097,3.62,0.24,2,SPLIT
z4256,tile_y2240_x1344,4425,2460,1678,169,220,334,647,915,962,2.25,0.187,2,SPLIT
z4256,tile_y2240_x1344,4428,2608,1672,172,368,328,911,927,805,3.25,0.393,2,SPLIT
z4256,tile_y2240_x1344,4432,2410,1476,176,170,132,1008,1032,993,3.62,0.293,2,SPLIT
z4256,tile_y2240_x1344,4443,2490,1424,187,250,80,957,891,951,3.38,0.186,2,SPLIT
z4256,tile_y2240_x1344,4444,2355,1630,188,115,286,2171,2170,2236,2.62,0.306,2,SPLIT
z4256,tile_y2240_x1344,4445,2347,1593,189,107,249,2098,2170,2140,2.5,0.401,2,SPLIT
z4256,tile_y2240_x1344,4445,2526,1792,189,286,448,973,988,1179,2.0,0.341,2,SPLIT
z4256,tile_y2240_x1344,4447,2390,1410,191,150,66,1038,2048,1068,2.12,0.292,2,SPLIT
z4256,tile_y2240_x1344,4449,2385,1604,193,145,260,2089,2243,2157,4.12,0.278,2,SPLIT
z4256,tile_y2240_x1344,4449,2461,1497,193,221,153,1114,1133,878,4.0,0.468,2,SPLIT
z4256,tile_y2240_x1344,4451,2431,1646,195,191,302,1071,1053,1208,4.5,0.236,2,SPLIT
z4256,tile_y2240_x1344,4452,2486,1442,196,246,98,957,1251,1149,3.25,0.122,2,SPLIT
z4256,tile_y2240_x1344,4453,2435,1820,197,195,476,1106,1247,961,3.25,0.434,2,SPLIT
z4256,tile_y2240_x1344,4455,2408,1549,199,168,205,2081,2174,2163,2.88,0.188,2,SPLIT
z4256,tile_y2240_x1344,4457,2398,1594,201,158,250,2190,2212,2089,3.0,0.369,2,SPLIT
z4256,tile_y2240_x1344,4459,2343,1705,203,103,361,2145,2227,2194,3.25,0.345,2,SPLIT
z4256,tile_y2240_x1344,4460,2605,1526,204,365,182,417,1124,1233,2.0,0.395,2,SPLIT
z4256,tile_y2240_x1344,4462,2628,1807,206,388,463,616,1225,1234,2.88,0.149,2,SPLIT
z4256,tile_y2240_x1344,4464,2388,1476,208,148,132,2258,2251,1249,2.38,0.384,2,SPLIT
z4256,tile_y2240_x1344,4465,2412,1742,209,172,398,2266,2440,2338,3.25,0.238,2,SPLIT
z4256,tile_y2240_x1344,4468,2274,1445,212,34,101,2524,2221,1267,2.0,0.366,2,SPLIT
z4256,tile_y2240_x1344,4479,2336,1741,223,96,397,2518,2227,2290,3.38,0.405,2,SPLIT
z4256,tile_y2240_x1792,4289,2571,2128,33,331,336,1792,1775,1716,3.12,0.361,2,SPLIT
z4256,tile_y2240_x1792,4293,2525,2186,37,285,394,2131,1940,1816,3.5,0.177,2,SPLIT
z4256,tile_y2240_x1792,4293,2527,1949,37,287,157,259,1906,44,2.38,0.496,2,SPLIT
z4256,tile_y2240_x1792,4297,2499,2271,41,259,479,1773,1728,1892,4.38,0.394,1,SPLIT
z4256,tile_y2240_x1792,4302,2495,2123,46,255,331,282,2023,264,2.38,0.101,2,SPLIT
z4256,tile_y2240_x1792,4307,2593,1833,51,353,41,1974,1920,2039,2.75,0.708,2,SPLIT
z4256,tile_y2240_x1792,4310,2600,1891,54,360,99,1936,2027,2051,2.75,0.251,2,SPLIT
z4256,tile_y2240_x1792,4310,2631,1911,54,391,119,2010,1835,1931,2.12,0.325,2,SPLIT
z4256,tile_y2240_x1792,4311,2526,1832,55,286,40,2024,1941,1914,2.12,0.27,2,SPLIT
z4256,tile_y2240_x1792,4312,2485,2192,56,245,400,2183,2048,1891,5.12,0.312,2,SPLIT
z4256,tile_y2240_x1792,4319,2648,1971,63,408,179,2041,1845,1897,2.38,0.187,2,SPLIT
z4256,tile_y2240_x1792,4321,2510,2051,65,270,259,423,492,274,1.88,0.494,2,SPLIT
z4256,tile_y2240_x1792,4323,2414,1905,67,174,113,449,2042,1804,2.75,0.142,2,SPLIT
z4256,tile_y2240_x1792,4328,2715,2096,72,475,304,475,444,388,2.5,0.163,2,SPLIT
z4256,tile_y2240_x1792,4334,2463,1860,78,223,68,2057,2153,2006,3.25,0.731,2,SPLIT
z4256,tile_y2240_x1792,4341,2454,1906,85,214,114,2110,2179,2043,2.88,0.446,2,SPLIT
z4256,tile_y2240_x1792,4342,2502,1853,86,262,61,2143,2178,2118,4.12,0.632,2,SPLIT
z4256,tile_y2240_x1792,4346,2633,1900,90,393,108,2134,479,2132,2.0,0.311,2,SPLIT
z4256,tile_y2240_x1792,4348,2555,1996,92,315,204,554,595,2159,2.5,0.258,2,SPLIT
z4256,tile_y2240_x1792,4348,2651,1906,92,411,114,479,700,607,2.38,0.188,2,SPLIT
z4256,tile_y2240_x1792,4351,2564,2022,95,324,230,2197,2185,2173,2.0,0.364,2,SPLIT
z4256,tile_y2240_x1792,4356,2495,1863,100,255,71,2220,2118,594,3.12,0.435,2,SPLIT
z4256,tile_y2240_x1792,4357,2630,1873,101,390,81,2237,546,2225,2.0,0.388,2,SPLIT
z4256,tile_y2240_x1792,4358,2534,1970,102,294,178,595,514,562,4.12,0.335,2,SPLIT
z4256,tile_y2240_x1792,4361,2462,2240,105,222,448,682,683,615,2.25,0.435,2,SPLIT
z4256,tile_y2240_x1792,4369,2382,2240,113,142,448,822,511,510,2.12,0.101,2,SPLIT
z4256,tile_y2240_x1792,4369,2704,2033,113,464,241,400,807,649,2.12,0.23,2,SPLIT
z4256,tile_y2240_x1792,4371,2561,1993,115,321,201,2235,554,619,3.88,0.424,1,SPLIT
z4256,tile_y2240_x1792,4371,2570,2195,115,330,403,1007,618,756,2.38,0.327,2,SPLIT
z4256,tile_y2240_x1792,4374,2512,2212,118,272,420,713,794,782,3.25,0.314,2,SPLIT
z4256,tile_y2240_x1792,4379,2512,1994,123,272,202,514,898,636,4.38,0.177,2,SPLIT
z4256,tile_y2240_x1792,4380,2537,2174,124,297,382,560,794,714,3.5,0.318,2,SPLIT
z4256,tile_y2240_x1792,4380,2599,2221,124,359,429,786,765,801,1.88,0.174,2,SPLIT
z4256,tile_y2240_x1792,4388,2293,2203,132,53,411,407,781,702,2.0,0.359,2,SPLIT
z4256,tile_y2240_x1792,4399,2636,2247,143,396,455,890,648,967,1.88,0.17,2,SPLIT
z4256,tile_y2240_x1792,4399,2638,2079,143,398,287,940,686,802,2.0,0.525,2,SPLIT
z4256,tile_y2240_x1792,4399,2675,1866,143,435,74,826,607,960,2.62,0.135,2,SPLIT
z4256,tile_y2240_x1792,4402,2491,2197,146,251,405,794,1037,683,3.5,0.185,2,SPLIT
z4256,tile_y2240_x1792,4405,2688,1925,149,448,133,872,607,927,3.5,0.251,2,SPLIT
z4256,tile_y2240_x1792,4411,2609,2249,155,369,457,967,677,787,3.38,0.247,2,SPLIT
z4256,tile_y2240_x1792,4412,2363,2070,156,123,278,821,974,791,4.25,0.281,2,SPLIT
z4256,tile_y2240_x1792,4413,2607,2022,157,367,230,850,895,886,5.5,0.188,2,SPLIT
z4256,tile_y2240_x1792,4414,2570,2061,158,330,269,1007,1022,850,1.88,0.22,2,SPLIT
z4256,tile_y2240_x1792,4421,2604,1844,165,364,52,2321,2306,2355,3.62,0.462,2,SPLIT
z4256,tile_y2240_x1792,4436,2287,2073,180,47,281,779,1010,1048,2.62,0.272,2,SPLIT
z4256,tile_y2240_x1792,4437,2607,1932,181,367,140,2331,2326,2338,3.25,0.461,2,SPLIT
z4256,tile_y2240_x1792,4443,2313,2116,187,73,324,1010,1242,1063,3.0,0.152,2,SPLIT
z4256,tile_y2240_x1792,4443,2610,2265,187,370,473,1053,976,1046,3.25,0.185,2,SPLIT
z4256,tile_y2240_x1792,4445,2302,1889,189,62,97,1086,1108,1270,3.38,0.233,2,SPLIT
z4256,tile_y2240_x1792,4447,2366,2148,191,126,356,972,1290,996,2.5,0.854,2,SPLIT
z4256,tile_y2240_x1792,4448,2668,1886,192,428,94,607,1159,1213,4.25,0.369,1,SPLIT
z4256,tile_y2240_x1792,4454,2355,2090,198,115,298,996,1100,1169,2.0,0.277,2,SPLIT
z4256,tile_y2240_x1792,4456,2642,2020,200,402,228,1005,1241,1217,2.12,0.165,2,SPLIT
z4256,tile_y2240_x1792,4458,2441,2072,202,201,280,1033,1313,1350,3.0,0.115,2,SPLIT
z4256,tile_y2240_x1792,4459,2589,2253,203,349,461,1053,1172,1211,3.38,0.308,2,SPLIT
z4256,tile_y2240_x1792,4461,2332,1826,205,92,34,1182,1257,1062,2.0,0.47,2,SPLIT
z4256,tile_y2240_x1792,4462,2641,2058,206,401,266,1217,1005,1321,4.75,0.273,1,SPLIT
z4256,tile_y2240_x1792,4468,2386,2198,212,146,406,1178,1375,1268,3.12,0.182,2,SPLIT
z4256,tile_y2240_x1792,4473,2329,1887,217,89,95,1086,1330,1404,1.88,0.316,2,SPLIT
z4256,tile_y2240_x2240,4298,2424,2469,42,184,229,57,225,192,5.2,0.275,1,SPLIT
z4256,tile_y2240_x2240,4305,2273,2340,49,33,100,121,601,1,5.8,0.313,1,SPLIT
z4256,tile_y2240_x2240,4346,2471,2289,90,231,49,285,320,250,5.6,0.11,1,SPLIT
z4256,tile_y2240_x2240,4372,2480,2374,116,240,134,326,411,300,6.8,0.163,1,SPLIT
z4256,tile_y2240_x2240,4381,2554,2287,125,314,47,322,419,392,7.4,0.216,1,SPLIT
z4256,tile_y2240_x2240,4387,2557,2384,131,317,144,383,485,384,7.8,0.18,1,SPLIT
z4256,tile_y2240_x2240,4389,2568,2287,133,328,47,457,419,322,5.6,0.274,1,SPLIT
z4256,tile_y2240_x2240,4391,2655,2279,135,415,39,349,451,425,5.4,0.148,1,SPLIT
z4256,tile_y2240_x2240,4393,2506,2526,137,266,286,230,363,435,5.2,0.539,1,SPLIT
z4256,tile_y2240_x2240,4399,2508,2493,143,268,253,230,488,346,7.6,0.37,1,SPLIT
z4256,tile_y2240_x2688,4349,2314,3128,93,74,440,121,444,138,7.33,0.482,1,SPLIT
z4256,tile_y2240_x2688,4365,2283,3128,109,43,440,433,503,413,4.83,0.514,1,SPLIT
z4256,tile_y2240_x2688,4392,2305,3163,136,65,475,193,211,475,5.5,0.278,1,SPLIT
z4256,tile_y2240_x2688,4472,2332,3022,216,92,334,267,356,270,6.67,0.102,1,SPLIT
z4256,tile_y2240_x3136,4292,2316,3207,36,76,71,17,6,4,5.29,0.172,1,SPLIT
