population,crop_z,crop_y,crop_x,mega_id,mega_vox,mega_frac,n_flagged_sites,n_tier1_sites,crop_mask_vox,crop_n_megas
site,8832,1024,512,1,156816,0.2938,0,0,533688,5
site,8832,1024,512,8,53536,0.1003,0,0,533688,5
site,8832,1024,512,9,75902,0.1422,0,0,533688,5
site,8832,1024,512,11,29438,0.0552,0,0,533688,5
site,8832,1024,512,12,60935,0.1142,1,1,533688,5
site,8832,1024,1024,11,194044,0.0492,0,0,3940913,3
site,8832,1024,1024,20,135616,0.0344,0,0,3940913,3
site,8832,1024,1024,54,181866,0.0461,0,0,3940913,3
site,8832,1024,1536,15,113329,0.0475,0,0,2383667,2
site,8832,1024,1536,25,938080,0.3935,6,6,2383667,2
site,8832,1024,2048,73,183825,0.0799,0,0,2300068,5
site,8832,1024,2048,82,75795,0.033,0,0,2300068,5
site,8832,1024,2048,97,160960,0.07,0,0,2300068,5
site,8832,1024,2048,163,118522,0.0515,0,0,2300068,5
site,8832,1024,2048,208,314902,0.1369,1,1,2300068,5
site,8832,1536,512,2,636560,0.1017,2,2,6259087,5
site,8832,1536,512,20,283604,0.0453,2,0,6259087,5
site,8832,1536,512,60,1040272,0.1662,6,1,6259087,5
site,8832,1536,512,102,197383,0.0315,1,0,6259087,5
site,8832,1536,512,181,273234,0.0437,3,3,6259087,5
site,8832,1536,1024,61,270404,0.0321,0,0,8427602,2
site,8832,1536,1024,348,394830,0.0468,0,0,8427602,2
site,8832,1536,1536,10,1424329,0.1542,1,1,9234078,3
site,8832,1536,1536,19,464424,0.0503,1,1,9234078,3
site,8832,1536,1536,36,704638,0.0763,0,0,9234078,3
site,8832,1536,2048,8,527370,0.0567,0,0,9305362,2
site,8832,1536,2048,58,1541212,0.1656,2,2,9305362,2
site,8832,1536,2560,3,2203861,0.2545,6,5,8659116,2
site,8832,1536,2560,99,474701,0.0548,1,1,8659116,2
site,8832,1536,3072,4,215414,0.146,2,2,1475610,5
site,8832,1536,3072,13,206604,0.14,1,1,1475610,5
site,8832,1536,3072,14,44311,0.03,0,0,1475610,5
site,8832,1536,3072,40,48490,0.0329,0,0,1475610,5
site,8832,1536,3072,68,106320,0.0721,1,1,1475610,5
site,8832,2048,0,1,214821,0.5081,3,3,422783,5
site,8832,2048,0,9,13970,0.033,0,0,422783,5
site,8832,2048,0,11,15962,0.0378,0,0,422783,5
site,8832,2048,0,20,34294,0.0811,0,0,422783,5
site,8832,2048,0,23,13849,0.0328,0,0,422783,5
site,8832,2048,512,4,825344,0.1274,3,0,6478347,3
site,8832,2048,512,16,240552,0.0371,0,0,6478347,3
site,8832,2048,512,38,208551,0.0322,0,0,6478347,3
site,8832,2048,1024,3,2966044,0.5946,4,4,4987968,1
site,8832,2048,1536,13,1601405,0.3926,2,2,4078593,1
site,8832,2048,2048,12,105411,0.0326,0,0,3229877,3
site,8832,2048,2048,81,129978,0.0402,4,1,3229877,3
site,8832,2048,2048,82,272025,0.0842,1,0,3229877,3
site,8960,1024,1024,7,243734,0.0562,1,1,4334931,4
site,8960,1024,1024,30,208095,0.048,0,0,4334931,4
site,8960,1024,1024,96,216414,0.0499,0,0,4334931,4
site,8960,1024,1024,155,290989,0.0671,0,0,4334931,4
site,8960,1024,1536,28,2531094,0.5675,11,11,4460042,2
site,8960,1024,1536,29,165749,0.0372,0,0,4460042,2
site,8960,1536,512,9,212849,0.0358,0,0,5940817,2
site,8960,1536,512,42,1394961,0.2348,14,3,5940817,2
site,8960,1536,1536,2,1457933,0.1545,2,2,9437583,3
site,8960,1536,1536,31,308530,0.0327,0,0,9437583,3
site,8960,1536,1536,66,722807,0.0766,0,0,9437583,3
site,8960,1536,2048,24,540782,0.0606,0,0,8919918,1
site,8960,1536,2560,9,1723143,0.1787,2,2,9641078,3
site,8960,1536,2560,50,1767205,0.1833,4,4,9641078,3
site,8960,1536,2560,148,432621,0.0449,1,1,9641078,3
site,8960,2048,0,9,49478,0.0641,0,0,772239,7
site,8960,2048,0,15,106527,0.1379,4,4,772239,7
site,8960,2048,0,20,26819,0.0347,0,0,772239,7
site,8960,2048,0,32,24581,0.0318,0,0,772239,7
site,8960,2048,0,43,31953,0.0414,0,0,772239,7
site,8960,2048,0,57,27724,0.0359,2,1,772239,7
site,8960,2048,0,61,23489,0.0304,0,0,772239,7
site,8960,2048,512,8,258860,0.0389,2,0,6656516,4
site,8960,2048,512,25,252986,0.038,0,0,6656516,4
site,8960,2048,512,59,258863,0.0389,1,1,6656516,4
site,8960,2048,512,216,296817,0.0446,7,6,6656516,4
site,8960,2048,1024,5,804802,0.2559,2,2,3144947,2
site,8960,2048,1024,15,101761,0.0324,0,0,3144947,2
site,8960,2048,1536,84,115871,0.0371,0,0,3121070,4
site,8960,2048,1536,87,354399,0.1136,4,1,3121070,4
site,8960,2048,1536,112,225084,0.0721,4,0,3121070,4
site,8960,2048,1536,131,317251,0.1016,2,1,3121070,4
site,8960,2048,2048,13,152619,0.0456,0,0,3348116,5
site,8960,2048,2048,26,119301,0.0356,0,0,3348116,5
site,8960,2048,2048,62,130595,0.039,0,0,3348116,5
site,8960,2048,2048,109,131539,0.0393,0,0,3348116,5
site,8960,2048,2048,168,136267,0.0407,0,0,3348116,5
site,9088,1024,1024,1,162279,0.0382,1,1,4245313,5
site,9088,1024,1024,39,138162,0.0325,0,0,4245313,5
site,9088,1024,1024,75,298994,0.0704,0,0,4245313,5
site,9088,1024,1024,97,196123,0.0462,0,0,4245313,5
site,9088,1024,1024,157,178217,0.042,0,0,4245313,5
site,9088,1024,1536,9,618945,0.1329,4,4,4657481,2
site,9088,1024,1536,25,355836,0.0764,0,0,4657481,2
site,9088,1024,2048,204,126668,0.0398,0,0,3185475,1
site,9088,1536,0,2,28847,0.1329,1,1,217065,6
site,9088,1536,0,7,19378,0.0893,0,0,217065,6
site,9088,1536,0,10,8263,0.0381,0,0,217065,6
site,9088,1536,0,11,71145,0.3278,0,0,217065,6
site,9088,1536,0,12,14263,0.0657,0,0,217065,6
site,9088,1536,0,15,31017,0.1429,0,0,217065,6
site,9088,1536,512,2,157973,0.0301,0,0,5242310,2
site,9088,1536,512,121,832038,0.1587,3,1,5242310,2
site,9088,1536,1024,245,307350,0.0364,0,0,8449982,1
site,9088,1536,1536,64,342593,0.0393,0,0,8722714,1
site,9088,1536,2048,36,316122,0.0372,0,0,8488219,1
site,9088,1536,2560,65,567171,0.0636,1,1,8920821,1
site,9088,1536,3072,4,106692,0.0414,0,0,2579029,4
site,9088,1536,3072,5,108342,0.042,0,0,2579029,4
site,9088,1536,3072,51,111171,0.0431,0,0,2579029,4
site,9088,1536,3072,104,95724,0.0371,0,0,2579029,4
site,9088,2048,0,4,41380,0.0479,0,0,864503,4
site,9088,2048,0,6,402438,0.4655,6,6,864503,4
site,9088,2048,0,13,31934,0.0369,0,0,864503,4
site,9088,2048,0,33,29013,0.0336,0,0,864503,4
site,9088,2048,512,77,278470,0.0464,6,1,6001585,2
site,9088,2048,512,281,180846,0.0301,0,0,6001585,2
site,9088,2048,1024,3,1814830,0.4302,12,2,4218820,1
site,9088,2048,1536,4,2910868,0.4488,34,13,6485595,2
site,9088,2048,1536,288,200125,0.0309,0,0,6485595,2
site,9088,2048,2048,19,244555,0.0526,0,0,4645889,3
site,9088,2048,2048,50,176805,0.0381,0,0,4645889,3
site,9088,2048,2048,154,236976,0.051,0,0,4645889,3
site,9088,2048,2560,16,84076,0.0348,1,1,2418375,5
site,9088,2048,2560,60,80324,0.0332,0,0,2418375,5
site,9088,2048,2560,65,315184,0.1303,0,0,2418375,5
site,9088,2048,2560,67,87030,0.036,0,0,2418375,5
site,9088,2048,2560,81,91476,0.0378,0,0,2418375,5
site,9216,1024,1024,13,519327,0.0965,3,3,5379185,2
site,9216,1024,1024,161,263502,0.049,1,1,5379185,2
site,9216,1024,2048,43,179621,0.0605,0,0,2969747,6
site,9216,1024,2048,57,109389,0.0368,0,0,2969747,6
site,9216,1024,2048,58,150760,0.0508,0,0,2969747,6
site,9216,1024,2048,63,164742,0.0555,0,0,2969747,6
site,9216,1024,2048,90,104403,0.0352,0,0,2969747,6
site,9216,1024,2048,97,169462,0.0571,0,0,2969747,6
site,9216,1536,0,9,19207,0.0544,1,0,352819,4
site,9216,1536,0,15,23986,0.068,0,0,352819,4
site,9216,1536,0,31,162970,0.4619,5,3,352819,4
site,9216,1536,0,34,19814,0.0562,0,0,352819,4
site,9216,1536,512,13,454364,0.0661,0,0,6878293,3
site,9216,1536,512,33,830972,0.1208,3,3,6878293,3
site,9216,1536,512,220,228716,0.0333,0,0,6878293,3
site,9216,1536,1024,38,547836,0.0647,1,1,8463310,2
site,9216,1536,1024,135,337690,0.0399,0,0,8463310,2
site,9216,1536,1536,343,596035,0.0661,2,2,9012526,2
site,9216,1536,1536,429,316927,0.0352,1,0,9012526,2
site,9216,1536,2560,43,293786,0.0348,3,0,8445073,1
site,9216,1536,3072,58,69411,0.0302,0,0,2295096,5
site,9216,1536,3072,89,101318,0.0441,0,0,2295096,5
site,9216,1536,3072,100,80942,0.0353,0,0,2295096,5
site,9216,1536,3072,125,81413,0.0355,1,1,2295096,5
site,9216,1536,3072,128,214295,0.0934,1,1,2295096,5
site,9216,2048,0,1,202912,0.253,4,2,801933,6
site,9216,2048,0,15,25193,0.0314,0,0,801933,6
site,9216,2048,0,16,80372,0.1002,6,1,801933,6
site,9216,2048,0,24,66857,0.0834,1,1,801933,6
site,9216,2048,0,37,25384,0.0317,0,0,801933,6
site,9216,2048,0,69,57984,0.0723,3,0,801933,6
site,9216,2048,512,100,210987,0.0389,0,0,5429382,2
site,9216,2048,512,125,259777,0.0478,0,0,5429382,2
site,9216,2048,1024,29,1150605,0.1863,6,6,6177359,3
site,9216,2048,1024,53,214199,0.0347,0,0,6177359,3
site,9216,2048,1024,265,192690,0.0312,1,1,6177359,3
site,9216,2048,1536,173,302677,0.0418,4,0,7237374,2
site,9216,2048,1536,181,335780,0.0464,3,2,7237374,2
site,9216,2048,2048,15,4688218,0.5238,49,10,8950021,1
site,9216,2048,2560,18,261162,0.0662,2,0,3945029,2
site,9216,2048,2560,20,1748243,0.4432,9,6,3945029,2
site,9344,1024,512,1,16270,0.0731,0,0,222580,7
site,9344,1024,512,2,10913,0.049,0,0,222580,7
site,9344,1024,512,5,84480,0.3795,0,0,222580,7
site,9344,1024,512,6,7894,0.0355,0,0,222580,7
site,9344,1024,512,8,10522,0.0473,0,0,222580,7
site,9344,1024,512,10,7943,0.0357,0,0,222580,7
site,9344,1024,512,12,47239,0.2122,0,0,222580,7
site,9344,1024,1024,10,598471,0.1022,4,4,5854396,2
site,9344,1024,1024,11,494085,0.0844,2,2,5854396,2
site,9344,1024,1536,7,194760,0.0436,1,1,4468933,2
site,9344,1024,1536,158,211736,0.0474,0,0,4468933,2
site,9344,1024,2048,3,122000,0.0418,1,1,2919699,4
site,9344,1024,2048,30,115271,0.0395,0,0,2919699,4
site,9344,1024,2048,89,101003,0.0346,0,0,2919699,4
site,9344,1024,2048,90,101934,0.0349,0,0,2919699,4
site,9344,1024,2560,11,61858,0.0419,0,0,1476904,5
site,9344,1024,2560,15,51953,0.0352,0,0,1476904,5
site,9344,1024,2560,19,53739,0.0364,0,0,1476904,5
site,9344,1024,2560,20,54124,0.0366,0,0,1476904,5
site,9344,1024,2560,41,181536,0.1229,0,0,1476904,5
site,9344,1536,0,2,422860,0.3137,9,0,1347806,4
site,9344,1536,0,20,200109,0.1485,1,1,1347806,4
site,9344,1536,0,47,187179,0.1389,2,2,1347806,4
site,9344,1536,0,55,55630,0.0413,0,0,1347806,4
site,9344,1536,512,1,350174,0.042,0,0,8331146,2
site,9344,1536,512,4,3452033,0.4144,5,5,8331146,2
site,9344,1536,1024,203,388780,0.0454,1,1,8555551,1
site,9344,1536,1536,41,335283,0.0366,1,0,9160232,1
site,9344,1536,2048,111,1022451,0.1133,1,0,9025019,2
site,9344,1536,2048,132,306211,0.0339,5,1,9025019,2
site,9344,1536,2560,18,341461,0.0434,1,0,7862131,2
site,9344,1536,2560,177,356098,0.0453,2,1,7862131,2
site,9344,2048,0,3,214384,0.2549,4,1,841192,5
site,9344,2048,0,9,74472,0.0885,1,0,841192,5
site,9344,2048,0,22,72321,0.086,1,0,841192,5
site,9344,2048,0,23,53851,0.064,0,0,841192,5
site,9344,2048,0,35,29066,0.0346,0,0,841192,5
site,9344,2048,512,11,148819,0.0305,0,0,4881015,3
site,9344,2048,512,43,298093,0.0611,0,0,4881015,3
site,9344,2048,512,51,690152,0.1414,1,0,4881015,3
site,9344,2048,1024,1,3333008,0.4791,5,5,6956615,3
site,9344,2048,1024,76,474266,0.0682,3,1,6956615,3
site,9344,2048,1024,254,287741,0.0414,2,0,6956615,3
site,9344,2048,1536,5,877883,0.0975,5,0,9007672,5
site,9344,2048,1536,52,625099,0.0694,1,0,9007672,5
site,9344,2048,1536,67,388195,0.0431,8,0,9007672,5
site,9344,2048,1536,90,382510,0.0425,2,0,9007672,5
site,9344,2048,1536,241,327097,0.0363,3,0,9007672,5
site,9344,2048,2048,2,2345693,0.2474,27,2,9481570,3
site,9344,2048,2048,103,1589856,0.1677,9,1,9481570,3
site,9344,2048,2048,346,404366,0.0426,0,0,9481570,3
site,9344,2048,2560,15,512954,0.1324,3,2,3874119,7
site,9344,2048,2560,16,145971,0.0377,0,0,3874119,7
site,9344,2048,2560,28,119071,0.0307,0,0,3874119,7
site,9344,2048,2560,33,142937,0.0369,1,1,3874119,7
site,9344,2048,2560,137,133254,0.0344,0,0,3874119,7
site,9344,2048,2560,173,120435,0.0311,0,0,3874119,7
site,9344,2048,2560,189,146749,0.0379,0,0,3874119,7
site,9472,1024,512,1,1453571,0.7122,2,2,2041089,2
site,9472,1024,512,5,94141,0.0461,0,0,2041089,2
site,9472,1024,1024,80,176677,0.0309,0,0,5725333,2
site,9472,1024,1024,96,236306,0.0413,0,0,5725333,2
site,9472,1024,1536,19,323440,0.0633,3,2,5109160,3
site,9472,1024,1536,58,192348,0.0376,4,1,5109160,3
site,9472,1024,1536,169,368487,0.0721,1,1,5109160,3
site,9472,1024,2048,8,76571,0.0371,0,0,2064012,4
site,9472,1024,2048,9,71878,0.0348,0,0,2064012,4
site,9472,1024,2048,30,65263,0.0316,0,0,2064012,4
site,9472,1024,2048,64,63248,0.0306,0,0,2064012,4
site,9472,1536,0,7,547714,0.2988,5,5,1833314,3
site,9472,1536,0,41,83356,0.0455,0,0,1833314,3
site,9472,1536,0,44,65635,0.0358,0,0,1833314,3
site,9472,1536,512,1,775165,0.0857,0,0,9044075,4
site,9472,1536,512,22,989513,0.1094,0,0,9044075,4
site,9472,1536,512,59,342871,0.0379,0,0,9044075,4
site,9472,1536,512,220,377009,0.0417,0,0,9044075,4
site,9472,1536,1024,4,400489,0.0467,0,0,8573076,2
site,9472,1536,1024,18,341857,0.0399,6,0,8573076,2
site,9472,1536,1536,60,580066,0.0644,3,0,9001997,1
site,9472,1536,2048,35,557518,0.0651,3,3,8563599,2
site,9472,1536,2048,66,698862,0.0816,0,0,8563599,2
site,9472,1536,2560,14,819647,0.0956,3,1,8571459,2
site,9472,1536,2560,258,345229,0.0403,0,0,8571459,2
site,9472,1536,3072,3,51727,0.0556,0,0,930872,9
site,9472,1536,3072,4,39996,0.043,0,0,930872,9
site,9472,1536,3072,15,40680,0.0437,1,1,930872,9
site,9472,1536,3072,21,44857,0.0482,0,0,930872,9
site,9472,1536,3072,27,37468,0.0403,0,0,930872,9
site,9472,1536,3072,40,28246,0.0303,0,0,930872,9
site,9472,1536,3072,42,29618,0.0318,0,0,930872,9
site,9472,1536,3072,52,29361,0.0315,0,0,930872,9
site,9472,1536,3072,54,48579,0.0522,0,0,930872,9
site,9472,2048,0,2,178126,0.2511,2,2,709476,3
site,9472,2048,0,24,169694,0.2392,1,1,709476,3
site,9472,2048,0,43,36636,0.0516,0,0,709476,3
site,9472,2048,512,22,200894,0.0466,0,0,4311294,5
site,9472,2048,512,72,357503,0.0829,1,1,4311294,5
site,9472,2048,512,95,593718,0.1377,1,1,4311294,5
site,9472,2048,512,176,454355,0.1054,0,0,4311294,5
site,9472,2048,512,223,226048,0.0524,2,1,4311294,5
site,9472,2048,1024,30,321058,0.0433,1,0,7421991,2
site,9472,2048,1024,37,2360806,0.3181,9,4,7421991,2
site,9472,2048,1536,122,340010,0.0384,10,2,8858465,2
site,9472,2048,1536,184,950806,0.1073,14,2,8858465,2
site,9472,2048,2048,26,368724,0.0448,0,0,8231134,1
site,9472,2048,2560,36,236143,0.0484,4,1,4882064,3
site,9472,2048,2560,65,296140,0.0607,1,1,4882064,3
site,9472,2048,2560,88,244742,0.0501,5,0,4882064,3
site,9600,1024,512,2,145851,0.0469,1,0,3112993,4
site,9600,1024,512,86,125593,0.0403,0,0,3112993,4
site,9600,1024,512,155,100843,0.0324,0,0,3112993,4
site,9600,1024,512,273,457345,0.1469,1,1,3112993,4
site,9600,1024,1024,197,378944,0.0557,3,0,6806746,1
site,9600,1024,1536,101,205136,0.0397,0,0,5166457,1
site,9600,1024,2048,1,124636,0.0565,1,1,2205579,4
site,9600,1024,2048,71,616218,0.2794,0,0,2205579,4
site,9600,1024,2048,89,174250,0.079,0,0,2205579,4
site,9600,1024,2048,141,91830,0.0416,0,0,2205579,4
site,9600,1024,2560,5,55427,0.0624,0,0,888226,6
site,9600,1024,2560,15,75083,0.0845,0,0,888226,6
site,9600,1024,2560,25,62036,0.0698,0,0,888226,6
site,9600,1024,2560,41,43621,0.0491,0,0,888226,6
site,9600,1024,2560,42,39308,0.0443,0,0,888226,6
site,9600,1024,2560,54,57529,0.0648,0,0,888226,6
site,9600,1536,0,6,253884,0.1058,1,1,2399200,7
site,9600,1536,0,9,105669,0.044,0,0,2399200,7
site,9600,1536,0,13,117471,0.049,0,0,2399200,7
site,9600,1536,0,21,175595,0.0732,0,0,2399200,7
site,9600,1536,0,27,73738,0.0307,0,0,2399200,7
site,9600,1536,0,34,82554,0.0344,0,0,2399200,7
site,9600,1536,0,101,107025,0.0446,0,0,2399200,7
site,9600,1536,512,48,457556,0.0505,1,1,9053951,2
site,9600,1536,512,442,332844,0.0368,3,0,9053951,2
site,9600,1536,1024,175,705665,0.078,2,0,9051086,1
site,9600,1536,1536,120,601529,0.065,1,1,9251561,1
site,9600,1536,2048,121,300599,0.0363,0,0,8291589,2
site,9600,1536,2048,174,280766,0.0339,0,0,8291589,2
site,9600,1536,2560,20,297301,0.0366,0,0,8113483,2
site,9600,1536,2560,44,275040,0.0339,2,1,8113483,2
site,9600,2048,512,16,1763651,0.3298,7,5,5347005,5
site,9600,2048,512,24,235139,0.044,2,0,5347005,5
site,9600,2048,512,34,264648,0.0495,4,1,5347005,5
site,9600,2048,512,45,220372,0.0412,0,0,5347005,5
site,9600,2048,512,87,217357,0.0407,0,0,5347005,5
site,9600,2048,1024,37,339500,0.0424,4,0,8009072,2
site,9600,2048,1024,78,356021,0.0445,3,0,8009072,2
site,9600,2048,1536,112,401138,0.0467,0,0,8584250,1
site,9600,2048,2048,37,316111,0.0384,2,2,8223191,2
site,9600,2048,2048,124,309029,0.0376,0,0,8223191,2
site,9600,2048,2560,29,333109,0.0592,2,1,5622920,2
site,9600,2048,2560,34,205206,0.0365,0,0,5622920,2
site,9728,1024,512,31,134125,0.0374,0,0,3584521,4
site,9728,1024,512,40,203676,0.0568,0,0,3584521,4
site,9728,1024,512,79,172726,0.0482,0,0,3584521,4
site,9728,1024,512,112,204620,0.0571,1,1,3584521,4
site,9728,1024,1024,34,615411,0.0797,2,1,7726283,1
site,9728,1024,1536,7,910544,0.1488,3,3,6120763,6
site,9728,1024,1536,8,366849,0.0599,5,0,6120763,6
site,9728,1024,1536,48,460375,0.0752,9,0,6120763,6
site,9728,1024,1536,73,196673,0.0321,5,0,6120763,6
site,9728,1024,1536,138,342957,0.056,0,0,6120763,6
site,9728,1024,1536,253,194315,0.0317,4,1,6120763,6
site,9728,1024,2048,1,3455363,0.7639,7,7,4523468,1
site,9728,1024,2560,16,296676,0.148,2,2,2004692,2
site,9728,1024,2560,50,766747,0.3825,2,2,2004692,2
site,9728,1536,0,19,454915,0.1397,3,3,3256568,3
site,9728,1536,0,21,103179,0.0317,1,1,3256568,3
site,9728,1536,0,69,98525,0.0303,1,1,3256568,3
site,9728,1536,512,1,529016,0.057,0,0,9280515,3
site,9728,1536,512,5,358043,0.0386,3,0,9280515,3
site,9728,1536,512,437,771286,0.0831,4,1,9280515,3
site,9728,1536,1536,185,902974,0.0958,6,0,9428474,2
site,9728,1536,1536,294,328492,0.0348,0,0,9428474,2
site,9728,1536,2048,6,423681,0.0493,0,0,8598772,3
site,9728,1536,2048,37,490075,0.057,1,1,8598772,3
site,9728,1536,2048,300,292421,0.034,0,0,8598772,3
site,9728,1536,2560,50,503640,0.0586,3,3,8598131,2
site,9728,1536,2560,129,748226,0.087,2,2,8598131,2
site,9728,2048,512,6,285675,0.0422,5,1,6771222,3
site,9728,2048,512,13,1252868,0.185,3,3,6771222,3
site,9728,2048,512,367,248532,0.0367,0,0,6771222,3
site,9728,2048,1024,23,600571,0.0646,0,0,9291026,5
site,9728,2048,1024,63,696899,0.075,16,5,9291026,5
site,9728,2048,1024,69,339509,0.0365,0,0,9291026,5
site,9728,2048,1024,355,373369,0.0402,9,0,9291026,5
site,9728,2048,1024,471,282860,0.0304,1,0,9291026,5
site,9728,2048,2048,83,219114,0.0315,0,0,6962646,1
site,9728,2048,2560,31,181322,0.0372,2,2,4869616,1
site,9728,2560,1024,1,37979,0.0961,1,0,395040,11
site,9728,2560,1024,6,12043,0.0305,0,0,395040,11
site,9728,2560,1024,9,15654,0.0396,0,0,395040,11
site,9728,2560,1024,13,35753,0.0905,0,0,395040,11
site,9728,2560,1024,17,64271,0.1627,0,0,395040,11
site,9728,2560,1024,18,15845,0.0401,0,0,395040,11
site,9728,2560,1024,19,14223,0.036,0,0,395040,11
site,9728,2560,1024,21,40748,0.1031,1,0,395040,11
site,9728,2560,1024,22,12215,0.0309,0,0,395040,11
site,9728,2560,1024,23,13203,0.0334,0,0,395040,11
site,9728,2560,1024,27,19383,0.0491,0,0,395040,11
site,9856,1024,512,17,1009745,0.2457,3,0,4110413,2
site,9856,1024,512,43,936138,0.2277,0,0,4110413,2
site,9856,1024,1024,26,431112,0.0564,0,0,7644383,3
site,9856,1024,1024,155,449757,0.0588,0,0,7644383,3
site,9856,1024,1024,422,285144,0.0373,0,0,7644383,3
site,9856,1024,1536,6,517461,0.085,3,3,6084846,4
site,9856,1024,1536,37,358278,0.0589,0,0,6084846,4
site,9856,1024,1536,80,182794,0.03,1,1,6084846,4
site,9856,1024,1536,227,191470,0.0315,0,0,6084846,4
site,9856,1024,2048,10,287271,0.0625,0,0,4598643,3
site,9856,1024,2048,28,293002,0.0637,2,0,4598643,3
site,9856,1024,2048,44,206158,0.0448,0,0,4598643,3
site,9856,1024,2560,3,96041,0.0433,0,0,2215562,6
site,9856,1024,2560,12,117006,0.0528,1,0,2215562,6
site,9856,1024,2560,20,122628,0.0553,0,0,2215562,6
site,9856,1024,2560,24,204370,0.0922,0,0,2215562,6
site,9856,1024,2560,67,72902,0.0329,0,0,2215562,6
site,9856,1024,2560,149,71165,0.0321,0,0,2215562,6
site,9856,1536,0,23,201805,0.059,2,0,3419374,5
site,9856,1536,0,30,164102,0.048,4,1,3419374,5
site,9856,1536,0,83,147279,0.0431,4,0,3419374,5
site,9856,1536,0,90,122494,0.0358,2,1,3419374,5
site,9856,1536,0,185,105655,0.0309,7,2,3419374,5
site,9856,1536,512,62,1873665,0.197,3,2,9511954,1
site,9856,1536,1536,76,366438,0.0397,0,0,9225975,3
site,9856,1536,1536,92,664075,0.072,8,2,9225975,3
site,9856,1536,1536,263,1278692,0.1386,2,2,9225975,3
site,9856,1536,2048,2,2681562,0.2855,17,2,9393804,2
site,9856,1536,2048,265,565699,0.0602,3,0,9393804,2
site,9856,1536,2560,1,1441681,0.1573,28,4,9166558,2
site,9856,1536,2560,166,697850,0.0761,13,1,9166558,2
site,9856,2048,0,1,363935,0.297,5,1,1225225,5
site,9856,2048,0,10,99215,0.081,0,0,1225225,5
site,9856,2048,0,13,55928,0.0456,0,0,1225225,5
site,9856,2048,0,32,56448,0.0461,0,0,1225225,5
site,9856,2048,0,53,40759,0.0333,0,0,1225225,5
site,9856,2048,512,4,2736449,0.3339,1,1,8196611,2
site,9856,2048,512,21,439588,0.0536,5,0,8196611,2
site,9856,2048,1024,29,708797,0.0712,6,1,9954499,4
site,9856,2048,1024,51,1086410,0.1091,2,2,9954499,4
site,9856,2048,1024,414,714820,0.0718,7,1,9954499,4
site,9856,2048,1024,819,435291,0.0437,0,0,9954499,4
site,9856,2048,1536,106,690047,0.076,1,1,9077141,1
site,9856,2048,2048,111,422099,0.0644,0,0,6555514,1
site,9856,2048,2560,25,209479,0.0418,1,0,5013150,7
site,9856,2048,2560,41,247623,0.0494,0,0,5013150,7
site,9856,2048,2560,94,150884,0.0301,0,0,5013150,7
site,9856,2048,2560,110,315700,0.063,4,0,5013150,7
site,9856,2048,2560,160,215333,0.043,1,0,5013150,7
site,9856,2048,2560,216,317682,0.0634,4,1,5013150,7
site,9856,2048,2560,222,197200,0.0393,3,0,5013150,7
site,9984,1024,0,2,34554,0.0496,0,0,695969,12
site,9984,1024,0,5,23976,0.0344,0,0,695969,12
site,9984,1024,0,8,30518,0.0438,0,0,695969,12
site,9984,1024,0,12,28550,0.041,0,0,695969,12
site,9984,1024,0,20,42672,0.0613,0,0,695969,12
site,9984,1024,0,23,31926,0.0459,1,0,695969,12
site,9984,1024,0,24,56133,0.0807,0,0,695969,12
site,9984,1024,0,28,22737,0.0327,0,0,695969,12
site,9984,1024,0,29,34928,0.0502,0,0,695969,12
site,9984,1024,0,36,38520,0.0553,0,0,695969,12
site,9984,1024,0,40,41093,0.059,0,0,695969,12
site,9984,1024,0,41,29660,0.0426,0,0,695969,12
site,9984,1024,512,1,765033,0.1253,3,3,6105111,3
site,9984,1024,512,14,198771,0.0326,2,2,6105111,3
site,9984,1024,512,18,1097332,0.1797,2,2,6105111,3
site,9984,1024,1024,2,1678537,0.2011,5,5,8346042,1
site,9984,1024,1536,1,618546,0.0821,2,2,7537640,3
site,9984,1024,1536,9,497164,0.066,4,4,7537640,3
site,9984,1024,1536,52,2814001,0.3733,5,5,7537640,3
site,9984,1024,2048,239,581941,0.1143,0,0,5090393,1
site,9984,1024,2560,8,295471,0.1413,0,0,2090752,6
site,9984,1024,2560,20,150119,0.0718,0,0,2090752,6
site,9984,1024,2560,39,80013,0.0383,0,0,2090752,6
site,9984,1024,2560,44,104181,0.0498,1,0,2090752,6
site,9984,1024,2560,55,82275,0.0394,0,0,2090752,6
site,9984,1024,2560,83,79989,0.0383,0,0,2090752,6
site,9984,1536,0,21,1298885,0.3417,25,6,3801286,2
site,9984,1536,0,44,287894,0.0757,5,1,3801286,2
